SYMBOL,TIMESTAMP,OPEN,HIGH,LOW,CLOSE,VOLUME,DELIVERY
AHLUCONT,20210212,310.0,313.95,306.5,307.45,23945,13333
AHLWEST,20210212,246.4,259.3,240.8,245.15,6616,2520
AIAENG,20210212,1933.0,1978.0,1931.95,1967.15,33698,20793
AIRAN,20210212,18.15,19.6,17.8,18.9,335075,224149
AJANTPHARM,20210212,1829.0,1829.0,1792.15,1804.6,37163,13947
AJMERA,20210212,129.95,130.3,127.5,128.1,79932,20321
AJOONI,20210212,30.55,30.55,30.55,30.55,4000,4000
AKASH,20210212,238.0,242.0,218.05,230.8,31359,27967
AKG,20210212,95.4,95.4,93.8,95.0,32000,6400
AKSHARCHEM,20210212,267.5,287.5,263.95,279.2,297427,73858
AKSHOPTFBR,20210212,7.2,7.2,6.85,6.9,181144,105596
AKZOINDIA,20210212,2218.0,2218.0,2189.0,2193.2,10441,6756
ALANKIT,20210212,17.0,17.1,16.45,16.9,94352,64406
ALBERTDAVD,20210212,421.3,425.4,419.0,420.8,14256,7426
ALEMBICLTD,20210212,101.3,102.8,100.5,101.35,284320,80682
ALICON,20210212,419.95,428.9,409.95,410.7,13501,6727
ALKALI,20210212,53.7,55.0,53.0,53.75,18689,10286
ALKEM,20210212,2873.15,2900.0,2860.0,2869.25,50540,32948
ALKYLAMINE,20210212,5388.0,5480.0,5294.55,5340.8,61529,17450
ALLCARGO,20210212,133.0,133.15,129.2,130.3,489478,306415
ALLSEC,20210212,345.9,390.0,337.5,375.15,152674,55452
ALMONDZ,20210212,19.65,22.25,19.65,21.8,6548,4881
ALOKINDS,20210212,21.55,21.6,20.75,20.9,7408872,3241652
ALPA,20210212,39.5,40.0,38.15,38.3,62967,38307
ALPHAGEO,20210212,213.0,215.0,208.05,210.15,16110,9402
AMARAJABAT,20210212,986.0,999.85,966.0,987.65,672251,181440
AMBER,20210212,3164.0,3315.0,3123.5,3186.05,384578,84130
AMBIKCO,20210212,967.8,971.9,941.95,946.05,15258,10096
AMBUJACEM,20210212,275.0,284.9,274.25,277.45,9937677,2020768
AMDIND,20210212,17.95,18.3,17.7,17.9,7508,5976
AMJLAND,20210212,25.2,26.0,25.2,25.8,12974,7797
AMJUMBO,20210212,10.85,11.95,10.85,11.95,488000,136000
AMRUTANJAN,20210212,537.95,618.0,537.95,586.95,1686875,288585
ANANTRAJ,20210212,43.3,44.05,42.5,43.1,369546,225415
ANDHRACEMT,20210212,5.6,5.85,5.6,5.85,349113,253178
ANDHRAPAP,20210212,227.3,232.0,222.0,227.35,61679,40105
ANDHRSUGAR,20210212,313.95,316.3,304.3,308.9,57753,36261
ANGELBRKG,20210212,344.4,346.0,338.0,343.7,59538,30215
ANIKINDS,20210212,14.75,15.6,14.75,15.4,9941,8524
ANKITMETAL,20210212,1.2,1.2,1.2,1.2,193214,182813
ANSALAPI,20210212,7.45,7.45,7.15,7.45,413212,303987
ANSALHSG,20210212,6.15,6.4,5.9,6.1,87250,48608
ANUP,20210212,675.0,675.0,641.25,648.85,31376,16252
APARINDS,20210212,425.5,462.4,425.5,438.95,1038862,279479
APCL,20210212,218.6,224.85,214.0,215.1,100984,41943
APCOTEXIND,20210212,187.0,188.55,181.65,183.3,97726,37628
APEX,20210212,256.55,264.7,256.55,260.25,135068,57680
APLAPOLLO,20210212,950.95,959.9,943.45,947.55,501304,431882
APLLTD,20210212,939.7,971.15,935.25,965.9,629143,313215
APOLLO,20210212,116.7,119.5,116.7,117.55,160650,72854
APOLLOHOSP,20210212,2768.0,2790.0,2726.1,2748.1,693562,222558
APOLLOPIPE,20210212,691.0,705.0,687.6,692.8,11976,6592
APOLLOTYRE,20210212,242.5,243.35,236.55,239.6,9407649,1288761
APOLSINHOT,20210212,569.7,578.0,569.7,575.75,619,550
APTECHT,20210212,223.25,241.95,220.0,235.9,1523469,409672
ARCHIES,20210212,12.85,13.0,12.5,12.65,45282,31841
ARENTERP,20210212,12.1,12.25,11.25,11.35,7185,5772
ARIES,20210212,95.25,96.0,92.0,92.7,58869,23292
ARIHANT,20210212,22.55,23.35,22.55,22.6,1597,1497
ARIHANTSUP,20210212,41.3,41.5,37.85,40.2,22005,8440
ARMANFIN,20210212,721.95,740.0,721.95,729.25,8465,4670
AROGRANITE,20210212,42.85,43.85,42.85,43.1,14263,8885
ARROWGREEN,20210212,68.05,68.05,68.05,68.05,24242,22991
ARSSINFRA,20210212,23.75,24.5,23.5,23.6,18828,9393
ARTEMISMED,20210212,223.75,233.35,209.05,228.1,12603,6935
ARVIND,20210212,66.65,73.6,66.45,72.0,8678262,2689693
ARVINDFASN,20210212,150.05,163.8,148.45,159.35,1149261,512625
ARVSMART,20210212,98.35,101.5,98.3,99.7,123192,45089
ASAHIINDIA,20210212,292.0,293.5,289.8,291.35,66783,46051
ASAHISONG,20210212,244.7,248.35,241.25,242.0,13280,8432
ASALCBR,20210212,355.0,370.2,354.45,363.75,199665,128475
ASHAPURMIN,20210212,128.7,132.7,122.35,122.35,300863,193231
ASHIANA,20210212,102.45,104.85,99.0,100.05,197222,77121
ASHIMASYN,20210212,12.85,13.15,12.8,13.1,88509,86544
ASHOKA,20210212,111.35,113.7,108.1,109.85,1654885,544754
ASHOKLEY,20210212,126.75,133.0,125.9,128.25,79628255,16322690
ASIANHOTNR,20210212,71.05,74.95,69.65,73.35,8981,5456
ASIANPAINT,20210212,2518.0,2523.0,2464.2,2486.1,1376085,304801
ASIANTILES,20210212,268.1,268.1,261.0,262.05,94837,50162
ASLIND,20210212,17.0,17.0,17.0,17.0,4000,4000
ASPINWALL,20210212,171.45,171.45,164.05,169.95,4069,3609
ASTEC,20210212,1046.2,1048.5,1020.0,1024.45,27381,16837
ASTERDM,20210212,148.55,151.65,148.25,149.0,499405,383521
ASTRAL,20210212,2055.0,2070.05,1998.65,2018.6,106971,50204
ASTRAMICRO,20210212,120.45,122.15,118.95,119.3,318588,106613
ASTRAZEN,20210212,3722.0,3738.5,3649.95,3670.35,27946,13399
ASTRON,20210212,44.55,45.0,43.0,43.3,69657,32598
ATFL,20210212,845.05,845.5,820.45,841.1,109463,105056
ATGL,20210212,381.5,383.4,378.25,382.55,1219553,907013
ATLANTA,20210212,7.95,8.1,7.75,8.1,38896,32895
ATUL,20210212,6516.5,6875.0,6516.5,6844.3,122453,47861
ATULAUTO,20210212,184.95,184.95,180.5,181.45,125841,69631
AUBANK,20210212,1125.0,1125.9,1055.5,1099.3,797049,324161
AURIONPRO,20210212,81.45,89.0,76.2,80.75,60898,20365
AUROPHARMA,20210212,947.5,947.5,923.55,929.95,2641485,904931
AUSOMENT,20210212,51.3,51.3,48.15,48.9,16728,13501
AUTOAXLES,20210212,1168.1,1179.0,1151.05,1163.15,84478,73050
AUTOIND,20210212,31.05,31.55,30.55,31.3,17092,12156
AVADHSUGAR,20210212,184.4,186.55,182.0,182.75,40593,20540
AVANTIFEED,20210212,506.65,508.2,495.0,499.15,306528,146048
AVG,20210212,45.3,48.8,45.25,46.3,15600,9600
AVROIND,20210212,41.0,41.0,41.0,41.0,2000,2000
AVTNPL,20210212,47.75,47.75,47.0,47.05,169193,81810
AWHCL,20210212,322.75,322.75,315.0,315.6,85371,41127
AXISBANK,20210212,735.5,754.7,734.55,750.4,15668442,4884471
AXISBNKETF,20210212,367.82,367.82,355.95,360.67,1263,679
AXISCADES,20210212,50.8,51.8,49.5,49.9,51696,40286
AXISGOLD,20210212,42.25,42.25,41.18,41.28,180437,145514
AXISNIFTY,20210212,152.51,158.45,152.51,157.87,3468,1965
AYMSYNTEX,20210212,49.55,51.6,49.1,50.15,28586,23643
BAFNAPH,20210212,114.7,118.5,110.05,116.5,4373,3147
BAGFILMS,20210212,2.75,2.75,2.6,2.65,111328,69573
BAJAJ-AUTO,20210212,4179.0,4195.8,4117.0,4136.05,360063,81360
BAJAJCON,20210212,255.3,257.8,239.0,244.85,13949439,6209952
BAJAJELEC,20210212,1057.0,1079.0,1051.0,1069.0,618291,147302
BAJAJFINSV,20210212,10250.0,10331.15,10168.0,10278.8,380285,50942
BAJAJHIND,20210212,6.4,6.4,6.15,6.25,2510555,1573149
BAJAJHLDNG,20210212,3550.5,3590.0,3527.1,3544.6,38824,17007
BAJFINANCE,20210212,5570.0,5618.0,5532.05,5577.45,1625268,233955
BALAJITELE,20210212,60.0,62.0,60.0,61.1,127517,67776
BALAMINES,20210212,1679.0,1754.0,1606.6,1643.7,1039244,161336
BALAXI,20210212,626.45,626.45,593.45,616.3,46678,45949
BALKRISIND,20210212,1658.0,1678.95,1646.45,1655.15,975681,191042
BALMLAWRIE,20210212,114.65,115.95,114.0,114.25,200729,91066
BALPHARMA,20210212,65.2,65.2,56.3,57.25,107873,45443
BALRAMCHIN,20210212,160.2,162.3,157.0,158.25,1016567,564670
BANARBEADS,20210212,57.6,57.85,57.5,57.5,3307,2632
BANARISUG,20210212,1616.95,1625.0,1565.2,1574.0,1565,1270
BANCOINDIA,20210212,156.0,161.9,155.6,157.1,250166,90788
BANDHANBNK,20210212,333.1,341.95,333.1,337.5,9455332,2159222
BANG,20210212,27.1,27.3,26.1,27.15,8078,4855
BANKA,20210212,79.35,79.4,74.0,74.9,6657,3774
BANKBARODA,20210212,77.45,79.5,77.0,78.35,48490727,7045680
BANKBEES,20210212,360.26,364.8,358.66,363.78,804281,278866
BANKINDIA,20210212,59.25,60.55,58.6,58.85,4074956,896519
BANSWRAS,20210212,107.65,114.25,107.65,111.05,20574,12215
BASF,20210212,1929.0,2045.0,1882.65,1977.9,314027,79773
BASML,20210212,77.0,79.0,74.05,76.2,111050,76088
BATAINDIA,20210212,1536.2,1568.8,1522.5,1527.45,1069067,163007
BAYERCROP,20210212,5300.05,5340.0,5163.5,5184.35,103403,52590
BBL,20210212,1057.0,1088.0,1032.0,1068.05,21617,9517
BBTC,20210212,1252.95,1264.25,1235.95,1241.3,30154,14061
BBTCL,20210212,69.15,69.15,69.15,69.15,6000,0
BCG,20210212,7.9,8.1,7.6,7.75,4027136,2466008
BCONCEPTS,20210212,21.25,21.25,21.25,21.25,6000,6000
BCP,20210212,5.65,5.9,5.55,5.75,121173,66971
BDL,20210212,342.95,380.0,341.25,353.5,5636434,1178554
BEARDSELL,20210212,10.0,10.2,9.0,9.7,15450,11378
BECTORFOOD,20210212,390.0,396.9,387.9,391.1,698854,356642
BEDMUTHA,20210212,25.2,25.2,23.95,24.0,9435,8015
BEL,20210212,135.85,137.0,134.15,136.25,8268755,2673768
BEML,20210212,965.0,987.95,965.0,971.6,400420,70097
BEPL,20210212,137.6,140.25,137.25,138.65,526121,157061
BERGEPAINT,20210212,770.3,773.0,753.7,770.35,1497926,286944
BFINVEST,20210212,284.15,288.0,281.3,284.05,22395,10132
BFUTILITIE,20210212,283.1,285.55,281.3,282.3,151564,38101
BGRENERGY,20210212,45.4,45.8,43.7,43.85,81439,38787
BHAGERIA,20210212,170.25,170.85,166.25,167.8,21555,15101
BHAGYANGR,20210212,33.05,35.5,33.0,33.85,40923,22719
BHAGYAPROP,20210212,26.4,28.1,26.4,27.7,86206,75654
BHARATFORG,20210212,649.85,654.0,623.75,640.1,6216143,922877
BHARATGEAR,20210212,84.9,87.55,83.25,84.35,341366,135245
BHARATRAS,20210212,9908.0,10037.45,9901.9,9923.6,1993,957
BHARATWIRE,20210212,34.8,35.05,33.8,34.15,24781,18093
BHARTIARTL,20210212,597.85,597.85,584.6,586.25,15611939,6936643
BHEL,20210212,38.95,39.45,38.6,38.8,24770265,6959886
BIGBLOC,20210212,123.85,127.65,122.0,127.05,80748,38069
BIL,20210212,170.8,171.0,160.0,165.8,25730,10551
BINDALAGRO,20210212,17.35,17.35,16.15,16.55,62900,41449
BIOCON,20210212,407.0,411.25,403.8,408.05,2998690,1164984
BIOFILCHEM,20210212,68.8,75.9,68.8,71.45,176349,114270
BIRLACABLE,20210212,66.25,67.0,62.1,62.85,309903,141814
BIRLACORPN,20210212,834.9,850.0,818.0,824.65,213578,75119
BIRLAMONEY,20210212,43.45,43.7,42.9,43.2,104947,60543
BIRLATYRE,20210212,29.95,29.95,28.75,29.2,415425,301078
BKMINDST,20210212,0.95,1.05,0.95,1.0,76230,62022
BLBLIMITED,20210212,5.45,5.5,5.3,5.45,10049,7827
BLISSGVS,20210212,182.9,183.3,180.0,180.9,626728,158580
BLS,20210212,105.55,105.85,102.4,103.25,185288,109817
BLUECOAST,20210212,4.5,4.5,4.5,4.5,352,352
BLUEDART,20210212,4695.0,4695.0,4560.0,4597.6,23542,11385
BLUESTARCO,20210212,834.0,834.0,812.0,814.95,106854,80837
BODALCHEM,20210212,72.25,72.25,70.85,71.9,711483,341752
BOHRA,20210212,1.7,1.7,1.7,1.7,2000,2000
BOMDYEING,20210212,73.1,73.9,72.0,72.4,1102733,504190
BOROLTD,20210212,217.7,217.7,203.0,204.15,197297,125655
BORORENEW,20210212,307.45,310.0,294.1,298.1,552194,261463
BOSCHLTD,20210212,16180.0,16199.65,15520.2,15615.35,129893,39879
BPCL,20210212,423.0,425.85,414.6,418.1,5470945,2011669
BPL,20210212,21.4,21.9,21.3,21.4,61496,39109
BRFL,20210212,10.9,11.15,10.55,10.8,48455,39733
BRIGADE,20210212,287.05,290.0,283.5,288.65,221503,157241
BRIGHT,20210212,12.95,12.95,12.5,12.85,87000,75000
BRITANNIA,20210212,3480.0,3489.0,3409.05,3421.25,618874,274393
BRITANNIA,20210212,3480.0,3489.0,3409.05,3421.25,4167,3014
BRITANNIA,20210212,32.05,32.2,32.02,32.07,618874,274393
BRITANNIA,20210212,32.05,32.2,32.02,32.07,4167,3014
BRNL,20210212,32.8,33.8,32.45,33.05,67234,34646
BROOKS,20210212,59.5,61.0,58.6,58.6,50487,37973
BSE,20210212,603.6,611.9,594.0,595.7,385081,163075
BSELINFRA,20210212,0.95,1.0,0.95,1.0,19606,19606
BSL,20210212,32.95,32.95,31.75,31.8,5875,4626
BSLGOLDETF,20210212,4390.0,4438.0,4320.0,4390.5,235,181
BSLNIFTY,20210212,169.7,169.7,166.2,166.42,368,192
BSOFT,20210212,252.6,256.0,241.05,244.35,1313472,660275
BURGERKING,20210212,151.95,152.7,148.05,149.55,2380053,1382878
BUTTERFLY,20210212,638.25,668.85,615.0,625.85,190283,61667
BYKE,20210212,19.05,19.8,19.0,19.2,21988,18154
CADILAHC,20210212,471.45,479.0,466.6,468.05,3029750,1007738
CALSOFT,20210212,9.35,9.4,9.1,9.35,51308,19201
CAMLINFINE,20210212,110.1,113.6,108.0,110.0,574849,359241
CAMS,20210212,2005.0,2023.3,1910.0,1930.35,194527,81147
CANBK,20210212,158.6,161.7,156.15,157.1,21225229,1825872
CANFINHOME,20210212,491.0,520.0,490.1,517.5,1039146,397628
CANTABIL,20210212,380.0,380.0,372.65,373.65,125961,28620
CAPACITE,20210212,194.0,221.1,189.5,212.8,931291,389151
CAPLIPOINT,20210212,465.2,472.0,465.0,468.3,88600,42195
CAPTRUST,20210212,87.35,87.45,85.4,86.1,3273,2189
CARBORUNIV,20210212,519.5,523.75,507.85,512.7,422868,361283
CAREERP,20210212,160.5,163.9,158.1,161.3,48907,21091
CARERATING,20210212,486.7,490.0,480.8,482.15,92427,49639
CASTROLIND,20210212,130.65,130.7,128.2,128.9,754413,371811
CCHHL,20210212,5.4,5.4,4.75,4.8,281362,221738
CCL,20210212,238.0,250.8,238.0,244.0,203482,104173
CDSL,20210212,520.35,540.0,517.1,538.05,2312054,688601
CEATLTD,20210212,1654.9,1685.6,1612.6,1665.7,288063,76488
CENTENKA,20210212,247.95,256.0,246.95,252.35,65013,38232
CENTEXT,20210212,4.75,4.8,4.6,4.7,57710,44667
CENTRALBK,20210212,14.35,14.4,14.05,14.05,4349657,1733977
CENTRUM,20210212,25.1,25.3,23.95,25.0,1720669,694310
CENTUM,20210212,423.95,427.0,415.6,418.35,24224,17071
CENTURYPLY,20210212,300.3,306.0,295.65,300.25,344469,108824
CENTURYTEX,20210212,458.3,465.85,455.5,459.3,480453,183519
CERA,20210212,3632.0,3860.0,3610.35,3717.0,59040,11053
CEREBRAINT,20210212,58.2,59.0,53.65,55.3,499206,327993
CESC,20210212,626.65,626.65,618.0,621.25,192020,56689
CGCL,20210212,365.0,369.7,360.95,363.2,55711,7039
CGPOWER,20210212,45.95,46.8,44.0,44.5,3347971,2707377
CHALET,20210212,171.0,181.2,170.05,175.25,262751,120732
CHAMBLFERT,20210212,244.95,248.95,239.05,241.9,2046961,1304603
CHEMBOND,20210212,184.25,188.0,182.25,185.8,12806,7766
CHEMCON,20210212,444.2,459.0,442.5,450.2,408130,118776
CHEMFAB,20210212,137.0,137.0,129.2,129.55,6684,4841
CHENNPETRO,20210212,96.6,97.25,95.0,95.2,491767,213857
CHOLAFIN,20210212,471.7,477.8,465.35,468.55,2572633,471086
CHOLAHLDNG,20210212,536.95,552.25,536.95,548.95,59923,28980
CIGNITITEC,20210212,364.6,374.75,356.0,360.15,52872,31312
CINELINE,20210212,41.7,42.7,41.1,41.5,75605,38859
CINEVISTA,20210212,6.1,6.5,5.95,6.35,83008,15627
CIPLA,20210212,859.0,864.35,845.5,848.55,2473012,482368
CLEDUCATE,20210212,68.3,70.7,66.0,70.0,95923,48151
CLNINDIA,20210212,398.0,405.0,383.3,393.85,178570,96026
CMICABLES,20210212,47.0,47.5,42.65,44.0,125875,88538
CNOVAPETRO,20210212,8.65,9.35,8.55,8.8,13848,8032
COALINDIA,20210212,136.5,137.0,132.75,133.85,16453706,4247377
COCHINSHIP,20210212,352.15,356.0,348.0,350.5,222498,97681
COFORGE,20210212,2658.0,2699.9,2600.0,2611.8,381351,63199
COLPAL,20210212,1607.7,1613.55,1585.05,1591.05,225028,62925
COMPINFO,20210212,15.0,15.25,15.0,15.1,113260,60605
COMPUSOFT,20210212,8.95,9.0,8.55,8.7,44270,31272
CONCOR,20210212,499.9,573.05,495.6,549.5,14059902,2239463
CONFIPET,20210212,46.8,48.0,45.4,45.65,597358,306620
CONSOFINVT,20210212,43.0,44.45,41.85,43.05,3216,2542
CONTI,20210212,5.9,6.4,5.85,6.4,39996,39996
CONTROLPR,20210212,237.05,240.9,232.0,233.0,14030,9630
CORALFINAC,20210212,20.55,22.85,20.5,22.85,78323,48189
CORDSCABLE,20210212,51.35,51.4,45.8,46.25,209353,128416
COROMANDEL,20210212,765.4,767.85,752.0,756.25,197769,124054
COSMOFILMS,20210212,505.4,515.9,500.8,503.2,65294,33492
CPSEETF,20210212,21.7,21.74,21.15,21.26,3290416,2442579
CREATIVE,20210212,112.8,112.8,105.3,106.35,34687,10494
CREATIVEYE,20210212,3.05,3.05,3.05,3.05,1200,1200
CREDITACC,20210212,710.15,725.3,701.65,721.5,103384,68609
CREST,20210212,97.45,98.6,92.4,97.9,15818,10573
CRISIL,20210212,1921.05,1989.0,1920.0,1945.55,152603,79408
CROMPTON,20210212,399.75,399.75,391.5,398.9,2494865,1867689
CSBBANK,20210212,221.0,226.0,219.05,221.3,302171,112130
CTE,20210212,35.85,35.85,35.85,35.85,5877,5877
CUB,20210212,165.0,166.65,161.5,162.95,2365065,1220280
CUBEXTUB,20210212,17.25,17.45,16.1,16.7,9879,6499
CUMMINSIND,20210212,777.0,778.15,750.3,753.75,1112501,354005
CUPID,20210212,221.6,223.0,217.15,217.85,42094,26472
CYBERTECH,20210212,145.0,145.0,130.1,131.25,427314,215360
CYIENT,20210212,639.35,641.0,624.0,626.1,313418,102052
DAAWAT,20210212,52.3,52.3,51.55,51.75,533830,345949
DABUR,20210212,539.3,544.45,532.05,534.0,4218265,1780011
DALBHARAT,20210212,1408.65,1500.0,1384.0,1481.45,582403,175110
DALMIASUG,20210212,141.7,142.8,140.75,142.15,114270,80297
DAMODARIND,20210212,31.65,32.3,31.3,32.2,2613,1893
DANGEE,20210212,133.15,139.9,131.15,134.05,46756,36756
DATAMATICS,20210212,116.9,120.9,115.8,117.7,275709,128615
DBCORP,20210212,87.8,88.5,85.8,86.65,792755,637699
DBL,20210212,538.95,547.0,518.0,523.2,334219,132482
DBSTOCKBRO,20210212,9.2,9.65,9.05,9.35,7840,1818
DCAL,20210212,120.0,127.45,119.25,123.35,814450,377772
DCBBANK,20210212,113.5,113.5,108.95,110.0,1282889,475782
DCM,20210212,35.4,35.4,32.0,32.55,453137,202557
DCMSHRIRAM,20210212,469.0,480.0,461.95,472.45,120934,45408
DCW,20210212,21.3,21.3,20.4,20.6,593100,418469
DECCANCE,20210212,393.65,409.4,387.4,401.0,332629,103187
DEEPAKFERT,20210212,163.25,163.25,158.0,158.35,284569,139088
DEEPAKNTR,20210212,1137.8,1159.0,1094.0,1110.65,960909,299687
DEEPENR,20210212,42.05,42.05,41.0,41.2,19825,9542
DELTACORP,20210212,161.85,162.85,156.65,158.75,2309275,699868
DELTAMAGNT,20210212,27.0,27.0,25.6,26.6,3227,1603
DEN,20210212,59.3,59.7,59.0,59.15,206951,108293
DENORA,20210212,261.0,265.95,260.05,261.85,30756,23272
DFMFOODS,20210212,404.1,410.35,399.1,404.7,34245,13611
DGCONTENT,20210212,16.15,16.15,16.15,16.15,132684,132684
DHAMPURSUG,20210212,167.85,167.85,165.0,165.85,128655,39642
DHANBANK,20210212,13.65,13.85,13.4,13.5,552429,319218
DHANI,20210212,355.4,373.0,354.0,362.7,847375,340082
DHANILOANS,20210212,1077.0,1077.0,1077.0,1077.0,3,3
DHANILOANS,20210212,1077.0,1077.0,1077.0,1077.0,71,71
DHANILOANS,20210212,1077.0,1077.0,1077.0,1077.0,148,148
DHANILOANS,20210212,1077.0,1077.0,1077.0,1077.0,442,432
DHANILOANS,20210212,1077.0,1077.0,1077.0,1077.0,55,30
DHANILOANS,20210212,1077.0,1077.0,1077.0,1077.0,10,10
DHANILOANS,20210212,1077.0,1077.0,1077.0,1077.0,5,5
DHANILOANS,20210212,1192.0,1192.0,1188.0,1192.0,3,3
DHANILOANS,20210212,1192.0,1192.0,1188.0,1192.0,71,71
DHANILOANS,20210212,1192.0,1192.0,1188.0,1192.0,148,148
DHANILOANS,20210212,1192.0,1192.0,1188.0,1192.0,442,432
DHANILOANS,20210212,1192.0,1192.0,1188.0,1192.0,55,30
DHANILOANS,20210212,1192.0,1192.0,1188.0,1192.0,10,10
DHANILOANS,20210212,1192.0,1192.0,1188.0,1192.0,5,5
DHANILOANS,20210212,1000.0,1000.0,1000.0,1000.0,3,3
DHANILOANS,20210212,1000.0,1000.0,1000.0,1000.0,71,71
DHANILOANS,20210212,1000.0,1000.0,1000.0,1000.0,148,148
DHANILOANS,20210212,1000.0,1000.0,1000.0,1000.0,442,432
DHANILOANS,20210212,1000.0,1000.0,1000.0,1000.0,55,30
DHANILOANS,20210212,1000.0,1000.0,1000.0,1000.0,10,10
DHANILOANS,20210212,1000.0,1000.0,1000.0,1000.0,5,5
DHANILOANS,20210212,984.01,994.95,984.01,990.0,3,3
DHANILOANS,20210212,984.01,994.95,984.01,990.0,71,71
DHANILOANS,20210212,984.01,994.95,984.01,990.0,148,148
DHANILOANS,20210212,984.01,994.95,984.01,990.0,442,432
DHANILOANS,20210212,984.01,994.95,984.01,990.0,55,30
DHANILOANS,20210212,984.01,994.95,984.01,990.0,10,10
DHANILOANS,20210212,984.01,994.95,984.01,990.0,5,5
DHANILOANS,20210212,997.0,1017.0,997.0,1016.99,3,3
DHANILOANS,20210212,997.0,1017.0,997.0,1016.99,71,71
DHANILOANS,20210212,997.0,1017.0,997.0,1016.99,148,148
DHANILOANS,20210212,997.0,1017.0,997.0,1016.99,442,432
DHANILOANS,20210212,997.0,1017.0,997.0,1016.99,55,30
DHANILOANS,20210212,997.0,1017.0,997.0,1016.99,10,10
DHANILOANS,20210212,997.0,1017.0,997.0,1016.99,5,5
DHANILOANS,20210212,1049.8,1049.8,1049.8,1049.8,3,3
DHANILOANS,20210212,1049.8,1049.8,1049.8,1049.8,71,71
DHANILOANS,20210212,1049.8,1049.8,1049.8,1049.8,148,148
DHANILOANS,20210212,1049.8,1049.8,1049.8,1049.8,442,432
