SYMBOL,TIMESTAMP,OPEN,HIGH,LOW,CLOSE,VOLUME,DELIVERY
AMBIKCO,20210105,876.15,893.5,862.55,870.7,27177,19143
AMBUJACEM,20210105,252.0,256.65,250.45,254.2,9383253,3273588
AMDIND,20210105,21.1,22.65,21.05,22.0,85390,59098
AMJLAND,20210105,26.65,27.5,26.2,26.3,20457,10900
AMJUMBO,20210105,13.8,13.8,13.6,13.6,32000,32000
AMRUTANJAN,20210105,555.0,581.95,546.0,563.8,443922,84901
ANANTRAJ,20210105,26.8,27.35,26.55,26.85,609495,395036
ANDHRACEMT,20210105,6.5,6.5,6.25,6.35,448413,300430
ANDHRAPAP,20210105,216.5,221.0,215.05,216.55,82835,28898
ANDHRSUGAR,20210105,320.95,326.4,317.25,321.25,59198,28022
ANGELBRKG,20210105,344.95,357.7,339.3,354.35,843235,530808
ANKITMETAL,20210105,1.8,1.8,1.8,1.8,95667,95567
ANSALHSG,20210105,8.05,8.05,7.65,8.05,371113,205538
ANUP,20210105,728.0,733.0,715.0,717.85,13800,8313
APARINDS,20210105,346.6,360.0,342.0,357.7,48820,28170
APCL,20210105,214.0,218.9,209.0,215.7,99679,61520
APCOTEXIND,20210105,164.95,167.8,162.9,163.4,76403,40010
APEX,20210105,301.0,308.45,299.85,304.25,110350,50594
APLAPOLLO,20210105,884.4,886.5,861.1,879.45,311347,250530
APLLTD,20210105,1062.7,1094.95,1057.25,1090.8,266534,119083
APOLLO,20210105,123.85,123.85,121.0,122.1,71140,37906
APOLLOHOSP,20210105,2405.0,2515.85,2385.8,2509.45,1720467,390193
APOLLOPIPE,20210105,703.0,722.9,692.0,715.5,38922,21173
APOLLOTYRE,20210105,186.6,188.45,184.2,187.0,8902841,1267402
APOLSINHOT,20210105,599.85,606.85,591.0,593.9,918,682
APTECHT,20210105,154.0,155.85,152.0,152.75,281182,132174
ARCHIDPLY,20210105,46.0,46.35,42.2,43.55,704894,304146
ARCHIES,20210105,14.2,15.05,14.2,14.4,159572,135722
ARENTERP,20210105,13.2,13.35,12.35,12.75,614,406
ARIES,20210105,104.0,108.0,102.75,106.65,165387,61157
ARIHANT,20210105,25.7,26.45,23.85,25.35,4461,3005
ARIHANTSUP,20210105,32.65,32.65,31.6,32.45,202992,187532
ARMANFIN,20210105,725.0,743.9,706.6,723.45,6885,3701
AROGRANITE,20210105,49.15,50.0,48.25,49.8,30576,23336
ARROWGREEN,20210105,64.55,66.35,62.55,63.65,3794,3038
ARSHIYA,20210105,22.35,22.35,20.25,22.35,546856,399558
ARSSINFRA,20210105,31.2,31.2,29.75,31.2,68272,54610
ARVIND,20210105,47.9,49.5,47.0,49.2,2005925,896538
ARVINDFASN,20210105,154.05,165.5,153.3,163.6,941803,444514
ARVSMART,20210105,112.0,114.8,111.2,112.55,113922,51748
ASAHIINDIA,20210105,280.2,291.4,280.2,290.0,133317,91065
ASAHISONG,20210105,266.2,266.2,250.75,254.4,61419,26516
ASAL,20210105,28.2,28.2,27.2,27.45,11942,10609
ASALCBR,20210105,329.85,330.35,321.5,325.4,67794,41405
ASHAPURMIN,20210105,117.05,125.75,113.85,125.75,448352,285006
ASHIANA,20210105,107.0,109.15,104.0,104.6,188481,102934
ASHOKA,20210105,92.0,93.85,91.1,93.35,1404207,554974
ASHOKLEY,20210105,103.8,105.15,102.45,104.75,27304287,4582061
ASIANHOTNR,20210105,77.95,77.95,74.45,75.65,3924,2652
ASIANPAINT,20210105,2753.7,2804.6,2732.0,2793.85,1299589,358540
ASIANTILES,20210105,286.0,297.35,283.0,293.0,374885,156765
ASPINWALL,20210105,166.05,178.0,163.55,167.6,3094,2203
ASTEC,20210105,1300.0,1324.7,1285.0,1292.6,47382,26252
ASTERDM,20210105,166.7,174.45,165.95,169.55,234727,130003
ASTRAL,20210105,1784.0,1793.65,1760.0,1775.5,88737,32058
ASTRAMICRO,20210105,126.0,126.8,124.0,126.05,347334,168419
ASTRAZEN,20210105,4650.0,4655.0,4501.2,4564.05,131495,44915
ASTRON,20210105,52.9,54.35,51.55,53.25,78314,38670
ATFL,20210105,870.0,875.0,851.6,858.45,18544,9617
ATLANTA,20210105,9.9,9.95,9.7,9.95,79391,65549
ATUL,20210105,6448.0,6744.95,6401.0,6583.8,57978,20106
ATULAUTO,20210105,185.0,185.9,182.65,184.85,89919,55285
AUBANK,20210105,889.55,890.0,872.5,884.65,766652,500609
AURDIS,20210105,35.85,35.85,35.0,35.4,8000,4000
AURIONPRO,20210105,89.0,93.15,89.0,89.15,37083,18385
AUROPHARMA,20210105,966.0,996.85,961.0,979.35,5432632,1217393
AUSOMENT,20210105,52.75,52.8,50.9,52.1,17284,9180
AUTOAXLES,20210105,1070.0,1073.95,1041.2,1060.65,65802,57859
AUTOIND,20210105,35.15,35.8,34.75,34.8,17562,14176
AUTOLITIND,20210105,25.6,25.95,24.6,25.15,33784,21461
AVADHSUGAR,20210105,216.0,218.15,213.0,216.8,64478,24791
AVANTIFEED,20210105,519.05,522.0,508.0,519.4,242818,110008
AVROIND,20210105,44.95,44.95,44.95,44.95,2000,2000
AVTNPL,20210105,49.15,50.4,49.15,50.0,244279,119400
AWHCL,20210105,370.0,376.0,360.0,365.1,1994481,371374
AXISBANK,20210105,618.0,667.9,618.0,664.45,37973963,7508705
AXISBNKETF,20210105,304.6,318.23,304.6,316.85,1797,1659
AXISCADES,20210105,58.4,60.1,57.35,59.6,130971,78789
AXISGOLD,20210105,44.5,44.99,44.5,44.78,173300,132447
AXISNIFTY,20210105,145.9,147.1,145.33,147.07,2813,1769
BAJAJ-AUTO,20210105,3500.25,3505.0,3475.0,3492.65,561562,177265
BAJAJCON,20210105,226.1,231.7,225.55,230.3,511700,242002
BAJAJELEC,20210105,617.0,625.85,602.35,621.55,101222,25817
BAJAJFINSV,20210105,8900.05,8920.0,8736.95,8820.85,486214,103123
BAJAJHIND,20210105,6.15,6.4,6.15,6.25,4151835,2386036
BAJAJHLDNG,20210105,3142.25,3142.25,3050.0,3110.85,30128,14105
BAJFINANCE,20210105,5218.0,5224.2,5062.5,5119.0,3953400,1009430
BALAJITELE,20210105,69.05,72.0,69.05,70.5,349152,180375
BALAMINES,20210105,1007.0,1103.25,997.0,1074.05,1193132,244300
BALAXI,20210105,638.0,638.05,610.05,630.5,5862,3864
BALKRISIND,20210105,1650.0,1688.35,1644.75,1681.45,497932,178465
BALMLAWRIE,20210105,127.4,131.25,126.15,129.0,784076,246724
BALRAMCHIN,20210105,169.8,171.15,168.75,169.4,749480,418405
BANARBEADS,20210105,59.45,59.5,56.15,57.85,7631,5872
BANARISUG,20210105,1438.95,1471.0,1415.05,1463.5,1876,1550
BANCOINDIA,20210105,146.55,149.0,138.95,141.8,463435,197170
BANDHANBNK,20210105,394.0,403.9,390.4,401.85,11743029,4392050
BANG,20210105,31.5,31.5,29.85,30.4,6039,2916
BANKA,20210105,59.6,59.6,59.6,59.6,11749,11749
BANKBARODA,20210105,65.2,66.25,64.8,65.6,31735002,4302635
BANKBEES,20210105,313.21,319.48,311.13,318.73,770683,214914
BANKINDIA,20210105,50.0,50.75,49.5,50.55,3742764,886473
BANSWRAS,20210105,140.0,145.0,136.55,141.65,20768,14723
BASF,20210105,1616.9,1663.5,1610.0,1653.15,45402,21643
BATAINDIA,20210105,1587.55,1614.8,1580.0,1608.2,745368,195486
BAYERCROP,20210105,5588.0,5600.05,5480.0,5516.15,29094,12910
BBL,20210105,880.0,921.95,874.05,895.55,42351,19669
BBTC,20210105,1290.3,1312.85,1280.9,1296.0,41031,14408
BCG,20210105,9.55,9.55,8.65,8.65,24564763,13306159
BCONCEPTS,20210105,23.65,23.65,23.65,23.65,3000,3000
BDL,20210105,340.0,355.6,337.15,345.05,625932,195767
BEARDSELL,20210105,10.5,10.5,9.7,10.0,46121,35864
BECTORFOOD,20210105,460.0,489.9,450.1,475.85,4837879,723681
BEDMUTHA,20210105,26.0,28.2,26.0,27.6,11349,7707
BEL,20210105,130.0,133.25,129.0,131.5,21453841,3915617
BEML,20210105,1004.4,1004.4,985.1,992.7,461359,107890
BEPL,20210105,148.0,149.35,145.0,147.45,764190,410417
BERGEPAINT,20210105,776.8,798.7,771.15,791.4,865992,189504
BETA,20210105,115.05,123.0,115.05,118.05,6400,4800
BFINVEST,20210105,292.5,307.4,290.4,299.4,59216,11995
BFUTILITIE,20210105,286.1,307.85,285.25,296.1,814918,185139
BHAGERIA,20210105,171.0,171.0,166.0,166.75,123820,69190
BHAGYAPROP,20210105,24.95,25.45,23.5,24.15,24762,15973
BHANDARI,20210105,2.7,2.9,2.7,2.9,1934272,1293986
BHARATFORG,20210105,548.75,558.7,538.25,556.55,1897354,471372
BHARATRAS,20210105,9623.0,9748.8,9430.0,9482.2,4661,2566
BHARATWIRE,20210105,38.0,39.0,37.0,38.55,40222,22234
BHARTIARTL,20210105,514.0,516.9,511.1,514.0,10492428,5647859
BHEL,20210105,40.25,40.65,39.6,40.15,68178443,15242294
BIL,20210105,148.0,157.5,147.2,152.7,12313,7123
BINDALAGRO,20210105,19.55,22.0,18.3,20.4,1040957,420728
BIOCON,20210105,471.5,471.75,460.85,467.65,2558959,744009
BIRLACABLE,20210105,56.8,68.25,56.15,66.3,2346471,704079
BIRLACORPN,20210105,731.0,743.0,725.6,730.9,172458,79204
BIRLAMONEY,20210105,44.75,47.2,44.5,46.0,750885,399480
BIRLATYRE,20210105,30.15,30.15,29.2,29.35,437919,356240
BLBLIMITED,20210105,5.9,6.1,5.8,5.85,29019,24271
BLISSGVS,20210105,200.0,202.3,197.25,201.05,589195,269686
BLKASHYAP,20210105,12.1,12.1,11.65,12.1,387855,320811
BLS,20210105,88.25,95.8,87.6,94.75,336265,220719
BLUEDART,20210105,4030.25,4063.75,4005.0,4034.45,6560,3947
BLUESTARCO,20210105,805.0,828.8,795.05,817.25,277953,124352
BODALCHEM,20210105,82.6,83.5,81.0,81.4,865121,480368
BOHRA,20210105,1.6,1.65,1.6,1.6,12000,12000
BOMDYEING,20210105,77.45,78.6,76.55,76.8,2607856,870267
BOROLTD,20210105,239.95,241.8,225.55,233.05,567039,252714
BORORENEW,20210105,306.4,314.65,284.75,286.3,2972250,1367928
BOSCHLTD,20210105,13250.0,13506.6,13124.45,13433.5,66025,19932
BPCL,20210105,394.7,394.75,389.0,392.0,4532068,1477348
BPL,20210105,23.25,23.7,23.0,23.25,142577,76242
BRFL,20210105,12.4,12.95,12.35,12.65,162714,105107
BRIGADE,20210105,251.1,258.75,249.0,257.1,313537,185120
BRIGHT,20210105,8.45,8.45,7.8,8.05,51000,51000
BRITANNIA,20210105,3549.0,3563.95,3540.0,3551.1,725278,479432
BRITANNIA,20210105,3549.0,3563.95,3540.0,3551.1,2221,2211
BRITANNIA,20210105,32.01,32.29,32.0,32.03,725278,479432
BRITANNIA,20210105,32.01,32.29,32.0,32.03,2221,2211
BRNL,20210105,35.5,38.0,35.0,36.25,377891,173690
BROOKS,20210105,73.9,76.85,71.15,74.25,69178,41504
BSE,20210105,645.0,647.7,635.15,640.45,433193,180812
BSELINFRA,20210105,1.35,1.35,1.3,1.35,108551,58276
BSHSL,20210105,92.65,95.85,92.0,93.7,585,406
BSLGOLDETF,20210105,4660.05,4745.0,4651.35,4700.65,1066,616
BSLNIFTY,20210105,153.0,157.93,153.0,156.31,13038,12852
BSOFT,20210105,253.0,274.95,249.0,267.9,3544097,1406930
BTML,20210105,78.9,78.9,74.0,78.8,6000,4800
BURGERKING,20210105,170.0,174.45,166.0,170.2,5910562,1719171
BUTTERFLY,20210105,466.55,470.0,460.0,461.6,16726,10934
CADILAHC,20210105,484.0,489.5,480.25,485.85,2211146,423797
CALSOFT,20210105,11.35,11.35,10.45,10.85,93966,56363
CAMLINFINE,20210105,128.0,129.8,125.6,126.45,729809,419458
CAMS,20210105,1810.0,1856.85,1790.0,1802.6,118804,37284
CANBK,20210105,133.0,136.75,130.3,135.4,33387047,5088061
CANFINHOME,20210105,495.0,500.65,482.4,484.65,601869,289384
CANTABIL,20210105,385.0,391.1,380.4,382.1,140509,23739
CAPACITE,20210105,184.0,185.55,179.8,182.15,134669,37797
CAPLIPOINT,20210105,506.8,509.1,501.35,504.55,84818,48084
CAPTRUST,20210105,103.85,103.85,100.05,100.65,5143,3278
CARBORUNIV,20210105,404.0,415.7,400.1,409.35,216491,86444
CAREERP,20210105,158.9,160.0,157.85,158.6,12316,8160
CARERATING,20210105,525.0,533.75,518.9,528.6,230720,131256
CASTROLIND,20210105,123.85,125.1,122.6,124.35,1794026,766293
CCL,20210105,269.6,271.25,266.0,266.45,136440,82865
CDSL,20210105,524.25,536.85,523.05,527.65,818749,244121
CEATLTD,20210105,1136.0,1159.5,1125.4,1154.4,234460,92671
CEBBCO,20210105,25.25,25.25,23.1,23.55,424598,264566
CELEBRITY,20210105,5.85,6.25,5.6,6.25,258198,213150
CENTENKA,20210105,215.9,215.95,211.1,212.5,38563,19031
CENTRALBK,20210105,14.1,14.15,13.85,14.1,4650787,2027493
CENTRUM,20210105,17.05,17.15,16.7,16.85,282614,206127
CENTUM,20210105,430.0,450.0,430.0,439.45,20460,14023
CENTURYPLY,20210105,240.0,246.45,237.1,241.9,334506,188961
CENTURYTEX,20210105,414.9,430.9,411.1,426.4,2421642,555447
CERA,20210105,3509.9,3599.0,3419.85,3546.7,17277,7153
CEREBRAINT,20210105,34.25,37.5,32.6,36.25,353427,248184
CESC,20210105,620.0,632.4,617.8,630.0,416667,278465
CESCVENT,20210105,330.1,340.5,320.0,326.0,62124,36753
CGCL,20210105,310.0,317.7,310.0,311.85,57343,8910
CGPOWER,20210105,43.05,44.75,43.05,44.1,2746881,1749617
CHALET,20210105,189.1,189.1,170.35,187.15,262675,106132
CHAMBLFERT,20210105,233.55,245.9,232.2,240.05,2251130,653909
CHEMBOND,20210105,175.55,179.3,172.6,176.9,7884,4513
CHEMCON,20210105,480.0,492.9,480.0,481.7,565541,148732
CHEMFAB,20210105,151.85,155.3,149.1,152.3,31854,7150
CHENNPETRO,20210105,107.1,111.6,106.85,110.2,1572387,475434
CHOLAFIN,20210105,432.0,439.0,430.0,437.25,5502895,1480803
CHOLAHLDNG,20210105,575.8,594.0,572.55,592.95,299216,213314
CIGNITITEC,20210105,391.8,391.8,383.5,387.0,18300,10446
CINELINE,20210105,44.3,44.35,42.05,42.85,349332,119841
CINEVISTA,20210105,7.05,7.35,7.05,7.25,10860,6795
CIPLA,20210105,832.25,843.75,825.3,827.25,4559213,743993
CKPLEISURE,20210105,2.95,2.95,2.95,2.95,4000,4000
CLEDUCATE,20210105,65.35,67.0,65.0,66.5,12530,7600
CLNINDIA,20210105,365.0,374.0,363.1,372.35,58936,29685
CMMIPL,20210105,3.2,3.2,3.2,3.2,6000,6000
COALINDIA,20210105,136.75,136.75,134.4,135.15,12371842,4153942
COCHINSHIP,20210105,383.9,392.45,381.9,386.5,991999,344151
COFORGE,20210105,2840.0,2906.0,2811.1,2882.55,632717,110135
COLPAL,20210105,1566.1,1602.5,1564.0,1598.95,452175,157392
COMPINFO,20210105,16.35,16.35,15.8,16.15,290053,153822
CONCOR,20210105,413.8,416.95,408.2,415.2,2757851,1216453
CONFIPET,20210105,40.8,40.85,38.6,38.95,956046,693421
CONSOFINVT,20210105,49.6,49.6,45.3,46.8,33119,22588
CONTROLPR,20210105,249.2,258.9,248.0,254.95,24293,16918
CORALFINAC,20210105,24.0,24.15,23.1,23.2,42260,32231
CORDSCABLE,20210105,49.0,50.8,46.65,48.55,180891,86541
COROMANDEL,20210105,818.0,828.2,813.0,821.55,612164,260613
COSMOFILMS,20210105,451.8,456.0,446.2,448.65,46128,31339
CPSEETF,20210105,20.82,20.82,20.55,20.61,2150476,1819989
CREATIVE,20210105,112.0,118.45,110.0,113.05,27271,8945
CREATIVEYE,20210105,4.2,4.25,4.05,4.1,66997,49161
CREDITACC,20210105,750.0,772.0,725.0,768.85,83576,48260
CREST,20210105,101.0,105.0,99.25,100.8,36847,17827
CRISIL,20210105,1941.55,1944.7,1922.05,1934.4,12640,9031
CROMPTON,20210105,375.15,379.9,367.05,377.35,824289,543681
CSBBANK,20210105,223.9,228.9,220.25,225.1,348023,125180
CTE,20210105,47.25,50.9,46.7,50.9,31819,22448
CUB,20210105,178.8,183.45,175.1,182.65,5081290,4068944
CUMMINSIND,20210105,609.1,624.45,603.3,616.0,2563883,574634
CUPID,20210105,243.8,247.7,240.1,245.05,81201,50709
CYBERMEDIA,20210105,3.15,3.15,3.15,3.15,1,1
CYBERTECH,20210105,157.85,160.0,156.25,157.55,243387,114313
CYIENT,20210105,523.0,554.0,520.0,548.7,727999,253766
DAAWAT,20210105,57.2,59.35,56.35,58.35,2118401,887010
DABUR,20210105,542.0,542.4,535.5,538.9,2126666,965095
DALBHARAT,20210105,1115.0,1133.0,1110.1,1118.5,130836,72120
DALMIASUG,20210105,140.45,143.75,140.45,141.45,94876,52064
DAMODARIND,20210105,36.2,37.65,35.4,36.75,43661,14381
DANGEE,20210105,131.45,133.0,128.0,129.65,17538,11802
DATAMATICS,20210105,112.95,131.2,110.1,126.9,3486611,734729
DBCORP,20210105,84.35,86.25,82.95,84.35,427412,196927
DBL,20210105,396.2,399.85,390.1,392.3,177950,68137
DBSTOCKBRO,20210105,10.2,10.45,9.8,10.35,14524,7831
DCAL,20210105,140.0,141.95,139.3,140.15,340728,186274
DCBBANK,20210105,120.9,126.0,120.0,124.8,2415344,804755
DCMFINSERV,20210105,1.85,1.85,1.75,1.85,17202,17002
DCMSHRIRAM,20210105,391.0,397.9,385.8,392.9,41583,21598
DCW,20210105,19.05,19.3,18.65,19.1,706336,456064
DECCANCE,20210105,370.0,375.5,365.9,371.9,56361,30199
DEEPAKFERT,20210105,158.0,162.25,157.75,159.8,580004,228952
DEEPAKNTR,20210105,1034.0,1054.0,1004.2,1013.7,1332215,443278
DEEPENR,20210105,45.0,46.35,44.95,45.5,43764,22634
DELTACORP,20210105,159.9,159.9,156.4,157.7,1553776,694618
DEN,20210105,62.7,65.3,62.25,63.85,1128184,524369
DENORA,20210105,290.0,298.7,270.0,275.6,123874,56334
DFMFOODS,20210105,416.9,417.5,406.35,410.3,41162,20848
DGCONTENT,20210105,16.5,16.5,15.0,15.5,50531,40722
DHAMPURSUG,20210105,170.05,172.8,170.05,171.85,218007,111918
DHANBANK,20210105,14.25,14.45,14.2,14.25,681898,490851
DHANI,20210105,314.0,318.2,312.45,314.9,380122,220197
DHANILOANS,20210105,1052.8,1071.8,1052.8,1071.8,130,130
DHANILOANS,20210105,1052.8,1071.8,1052.8,1071.8,310,310
DHANILOANS,20210105,1052.8,1071.8,1052.8,1071.8,100,100
DHANILOANS,20210105,1052.8,1071.8,1052.8,1071.8,107,107
DHANILOANS,20210105,1052.8,1071.8,1052.8,1071.8,30,30
DHANILOANS,20210105,1052.8,1071.8,1052.8,1071.8,170,170
DHANILOANS,20210105,1182.0,1185.0,1180.12,1180.12,130,130
DHANILOANS,20210105,1182.0,1185.0,1180.12,1180.12,310,310
DHANILOANS,20210105,1182.0,1185.0,1180.12,1180.12,100,100
DHANILOANS,20210105,1182.0,1185.0,1180.12,1180.12,107,107
DHANILOANS,20210105,1182.0,1185.0,1180.12,1180.12,30,30
DHANILOANS,20210105,1182.0,1185.0,1180.12,1180.12,170,170
DHANILOANS,20210105,1000.0,1000.0,1000.0,1000.0,130,130
DHANILOANS,20210105,1000.0,1000.0,1000.0,1000.0,310,310
DHANILOANS,20210105,1000.0,1000.0,1000.0,1000.0,100,100
DHANILOANS,20210105,1000.0,1000.0,1000.0,1000.0,107,107
DHANILOANS,20210105,1000.0,1000.0,1000.0,1000.0,30,30
DHANILOANS,20210105,1000.0,1000.0,1000.0,1000.0,170,170
DHANILOANS,20210105,1102.0,1109.0,1100.0,1109.0,130,130
DHANILOANS,20210105,1102.0,1109.0,1100.0,1109.0,310,310
DHANILOANS,20210105,1102.0,1109.0,1100.0,1109.0,100,100
DHANILOANS,20210105,1102.0,1109.0,1100.0,1109.0,107,107
DHANILOANS,20210105,1102.0,1109.0,1100.0,1109.0,30,30
DHANILOANS,20210105,1102.0,1109.0,1100.0,1109.0,170,170
DHANILOANS,20210105,990.0,990.0,990.0,990.0,130,130
DHANILOANS,20210105,990.0,990.0,990.0,990.0,310,310
DHANILOANS,20210105,990.0,990.0,990.0,990.0,100,100
DHANILOANS,20210105,990.0,990.0,990.0,990.0,107,107
DHANILOANS,20210105,990.0,990.0,990.0,990.0,30,30
DHANILOANS,20210105,990.0,990.0,990.0,990.0,170,170
DHANILOANS,20210105,1000.0,1020.0,1000.0,1020.0,130,130
DHANILOANS,20210105,1000.0,1020.0,1000.0,1020.0,310,310
DHANILOANS,20210105,1000.0,1020.0,1000.0,1020.0,100,100
DHANILOANS,20210105,1000.0,1020.0,1000.0,1020.0,107,107
DHANILOANS,20210105,1000.0,1020.0,1000.0,1020.0,30,30
DHANILOANS,20210105,1000.0,1020.0,1000.0,1020.0,170,170
DHANIPP,20210105,185.0,185.05,180.5,182.15,33446,22643
DHANUKA,20210105,779.85,787.15,773.85,784.8,71394,42216
DHFL,20210105,28.5,28.5,28.5,28.5,1336026,1331517
DHFL,20210105,28.5,28.5,28.5,28.5,12,12
DHFL,20210105,28.5,28.5,28.5,28.5,80,80
DHFL,20210105,28.5,28.5,28.5,28.5,35,35
DHFL,20210105,28.5,28.5,28.5,28.5,520,484
DHFL,20210105,28.5,28.5,28.5,28.5,413,413
DHFL,20210105,28.5,28.5,28.5,28.5,50,50
DHFL,20210105,28.5,28.5,28.5,28.5,591,591
DHFL,20210105,28.5,28.5,28.5,28.5,1629,822
DHFL,20210105,28.5,28.5,28.5,28.5,527,495
DHFL,20210105,28.5,28.5,28.5,28.5,639,639
DHFL,20210105,28.5,28.5,28.5,28.5,10,10
DHFL,20210105,28.5,28.5,28.5,28.5,170,153
DHFL,20210105,326.0,326.0,326.0,326.0,1336026,1331517
DHFL,20210105,326.0,326.0,326.0,326.0,12,12
DHFL,20210105,326.0,326.0,326.0,326.0,80,80
DHFL,20210105,326.0,326.0,326.0,326.0,35,35
DHFL,20210105,326.0,326.0,326.0,326.0,520,484
DHFL,20210105,326.0,326.0,326.0,326.0,413,413
DHFL,20210105,326.0,326.0,326.0,326.0,50,50
DHFL,20210105,326.0,326.0,326.0,326.0,591,591
DHFL,20210105,326.0,326.0,326.0,326.0,1629,822
DHFL,20210105,326.0,326.0,326.0,326.0,527,495
DHFL,20210105,326.0,326.0,326.0,326.0,639,639
DHFL,20210105,326.0,326.0,326.0,326.0,10,10
