SYMBOL,TIMESTAMP,OPEN,HIGH,LOW,CLOSE,VOLUME,DELIVERY
ALOKINDS,20210215,20.9,21.15,20.5,20.55,7249180,4437877
ALPA,20210215,40.0,40.8,38.65,39.2,110631,77086
ALPHAGEO,20210215,212.05,217.75,209.5,209.9,18136,12140
AMARAJABAT,20210215,957.0,957.0,914.0,928.4,4314026,908980
AMBER,20210215,3225.0,3264.9,3111.0,3232.6,164835,45302
AMBIKCO,20210215,960.0,1019.0,940.55,948.15,24022,13305
AMBUJACEM,20210215,281.0,285.9,279.0,283.4,7339663,1907092
AMDIND,20210215,18.7,18.7,16.9,17.05,32136,28604
AMJLAND,20210215,25.75,26.35,25.15,25.25,5145,4148
AMJUMBO,20210215,11.5,12.35,11.4,12.3,128000,64000
AMRUTANJAN,20210215,585.3,598.0,572.2,589.6,199977,95617
ANANTRAJ,20210215,41.65,43.8,41.15,41.9,710285,287988
ANDHRACEMT,20210215,6.0,6.1,5.6,5.75,729592,273877
ANDHRAPAP,20210215,229.95,245.9,224.8,237.35,147788,96547
ANDHRSUGAR,20210215,297.0,300.0,290.0,291.7,132674,83875
ANGELBRKG,20210215,343.7,346.75,339.4,340.75,36169,20204
ANIKINDS,20210215,15.5,16.05,15.1,15.7,17854,8506
ANKITMETAL,20210215,1.25,1.25,1.15,1.2,84403,73619
ANSALAPI,20210215,7.8,7.8,7.15,7.8,552073,431706
ANSALHSG,20210215,6.2,6.2,5.95,6.05,69558,26203
ANUP,20210215,660.0,660.0,637.25,643.5,25660,13658
APARINDS,20210215,444.4,456.0,436.1,449.65,317289,107839
APCL,20210215,217.8,218.35,213.3,215.15,22478,13506
APCOTEXIND,20210215,183.85,184.7,180.15,181.5,67469,39127
APEX,20210215,259.0,259.0,251.85,252.85,82938,46567
APLAPOLLO,20210215,952.5,995.0,952.5,976.35,366973,212071
APLLTD,20210215,972.25,985.95,967.0,978.3,460985,311230
APOLLO,20210215,117.05,117.5,112.7,113.45,214469,122223
APOLLOHOSP,20210215,2777.0,3127.0,2760.45,3090.65,4446974,387515
APOLLOPIPE,20210215,699.65,703.0,685.0,690.5,24029,17643
APOLLOTYRE,20210215,241.95,244.4,236.95,238.0,6835538,1046810
APOLSINHOT,20210215,580.0,580.0,555.05,563.8,1544,1037
APTECHT,20210215,237.7,241.9,227.95,236.75,748586,223556
ARCHIES,20210215,12.6,12.85,12.3,12.3,41275,32525
ARENTERP,20210215,11.8,11.8,11.15,11.2,2723,2686
ARIES,20210215,93.65,94.75,89.0,90.15,50450,32453
ARIHANT,20210215,22.6,23.4,21.5,22.0,11190,8432
ARIHANTSUP,20210215,40.4,40.55,38.05,38.6,19463,8178
ARMANFIN,20210215,711.15,737.2,685.2,697.95,20090,11310
AROGRANITE,20210215,44.45,45.55,42.25,42.75,21019,10636
ARROWGREEN,20210215,74.85,74.85,74.85,74.85,3500,3500
ARSSINFRA,20210215,24.05,24.25,23.2,23.3,21204,14107
ARTEDZ,20210215,22.4,22.4,22.4,22.4,33000,33000
ARTEMISMED,20210215,230.1,250.9,226.0,246.05,16706,7439
ARVIND,20210215,73.0,75.0,69.5,70.8,3295441,1376157
ARVINDFASN,20210215,161.5,169.7,156.2,165.45,1007250,477569
ARVSMART,20210215,100.6,107.7,99.8,103.5,280330,147281
ASAHIINDIA,20210215,291.35,297.15,286.0,289.65,70533,43274
ASAHISONG,20210215,242.0,246.25,238.75,242.35,15050,8759
ASALCBR,20210215,385.55,385.55,366.6,367.75,269785,152173
ASHAPURMIN,20210215,117.35,123.25,116.25,116.25,406695,284123
ASHIANA,20210215,100.95,102.2,98.45,99.65,86125,43411
ASHIMASYN,20210215,12.6,13.1,12.6,13.0,142965,136076
ASHOKA,20210215,110.95,111.4,106.0,106.8,1174702,470179
ASHOKLEY,20210215,130.2,131.0,127.9,130.4,30204654,9793960
ASIANHOTNR,20210215,75.8,75.8,72.05,72.4,12389,5088
ASIANPAINT,20210215,2495.0,2517.5,2448.55,2456.75,1634576,554261
ASIANTILES,20210215,261.95,263.0,250.95,254.4,230422,76697
ASLIND,20210215,17.75,17.75,17.75,17.75,4000,4000
ASPINWALL,20210215,168.7,170.95,165.1,167.75,4260,3970
ASTEC,20210215,1021.0,1096.0,1018.25,1054.8,53481,20209
ASTERDM,20210215,150.1,153.0,149.15,150.35,1352033,1138403
ASTRAL,20210215,2025.0,2049.75,2011.0,2024.15,49179,24686
ASTRAMICRO,20210215,119.9,120.0,117.55,118.05,257654,194320
ASTRAZEN,20210215,3689.0,3700.0,3619.25,3630.75,24700,12511
ASTRON,20210215,43.35,44.6,43.35,43.6,18068,9366
ATFL,20210215,846.0,898.7,835.45,884.0,30043,18032
ATGL,20210215,387.0,435.0,386.1,426.95,4704910,1834791
ATLANTA,20210215,8.5,8.5,7.7,7.95,64017,33512
ATUL,20210215,6880.0,6950.0,6700.0,6714.4,54621,27827
ATULAUTO,20210215,181.45,183.55,179.0,179.3,114382,78163
AUBANK,20210215,1110.0,1114.75,1060.9,1091.6,591093,351957
AURIONPRO,20210215,79.0,82.6,79.0,80.2,17900,14597
AUROPHARMA,20210215,935.0,944.9,928.7,932.2,1590435,461258
AUSOMENT,20210215,50.0,50.55,49.05,49.1,4072,2593
AUTOAXLES,20210215,1179.0,1231.25,1179.0,1219.25,55178,31198
AUTOIND,20210215,32.5,32.5,30.35,30.75,17503,10278
AVADHSUGAR,20210215,184.95,185.0,180.05,181.05,30670,15987
AVANTIFEED,20210215,499.15,505.75,490.2,491.9,252938,128822
AVG,20210215,45.0,45.05,45.0,45.0,12000,9600
AVTNPL,20210215,47.05,47.95,46.0,46.4,94440,57388
AWHCL,20210215,315.95,318.15,305.5,308.3,141500,60287
AXISBANK,20210215,759.9,799.0,753.9,794.0,20648115,5300873
AXISBNKETF,20210215,365.62,373.27,363.89,372.68,576,508
AXISCADES,20210215,50.0,51.2,49.4,49.75,40760,22178
AXISGOLD,20210215,41.99,41.99,41.05,41.16,178178,143013
AXISNIFTY,20210215,159.0,159.66,158.0,159.01,2778,2030
AYMSYNTEX,20210215,48.35,50.2,47.7,49.15,30392,24647
BAFNAPH,20210215,121.0,122.3,121.0,122.3,2786,2736
BAGFILMS,20210215,2.7,2.7,2.6,2.6,90919,71465
BAJAJ-AUTO,20210215,4152.2,4194.65,4111.65,4122.3,287922,39746
BAJAJCON,20210215,246.3,249.4,241.85,243.35,1041849,506482
BAJAJELEC,20210215,1078.0,1085.0,1051.0,1068.7,530654,131518
BAJAJFINSV,20210215,10330.2,10579.0,10280.0,10537.7,536406,69675
BAJAJHIND,20210215,6.2,6.3,6.05,6.1,2496714,1434505
BAJAJHLDNG,20210215,3544.0,3598.5,3541.55,3561.25,27831,9945
BAJFINANCE,20210215,5605.35,5799.0,5600.0,5779.85,3168826,491203
BALAJITELE,20210215,61.0,61.1,58.05,59.1,306071,186199
BALAMINES,20210215,1639.2,1677.65,1582.0,1606.9,287208,61107
BALAXI,20210215,620.0,627.0,595.95,604.0,1816,1087
BALKRISIND,20210215,1660.0,1669.65,1630.8,1650.2,881828,255901
BALMLAWRIE,20210215,114.85,114.9,113.0,113.25,237365,110131
BALPHARMA,20210215,58.5,58.5,54.65,55.25,26056,15998
BALRAMCHIN,20210215,159.85,161.0,157.0,157.1,686162,299548
BANARBEADS,20210215,57.55,58.9,57.5,57.55,5630,3982
BANARISUG,20210215,1599.3,1599.3,1552.0,1558.3,105,61
BANCOINDIA,20210215,160.1,162.0,157.05,157.65,186716,80869
BANDHANBNK,20210215,341.55,343.9,338.25,339.95,5343350,1312124
BANG,20210215,27.4,27.4,25.7,25.8,5758,3310
BANKA,20210215,74.0,77.9,71.2,77.65,26621,18233
BANKBARODA,20210215,79.1,80.7,78.6,79.55,39681236,7396792
BANKBEES,20210215,366.77,379.32,366.02,376.7,1789598,929312
BANKINDIA,20210215,59.2,60.15,58.55,58.85,3945828,1061000
BANSWRAS,20210215,116.95,116.95,105.55,110.05,33572,17431
BASF,20210215,1977.0,2074.0,1952.3,2048.95,210809,61756
BASML,20210215,77.2,77.2,68.6,69.05,77968,54513
BATAINDIA,20210215,1535.0,1563.6,1525.0,1553.05,1111388,245929
BAYERCROP,20210215,5217.95,5217.95,5121.0,5130.45,22646,13754
BBL,20210215,1084.0,1130.65,1072.0,1115.55,53225,22247
BBTC,20210215,1235.0,1235.05,1201.0,1207.45,51457,30564
BBTCL,20210215,69.0,72.6,69.0,72.3,15000,6000
BCG,20210215,8.15,8.25,7.5,7.6,5699056,3848962
BCONCEPTS,20210215,22.3,22.3,21.7,21.7,18000,18000
BCP,20210215,5.8,5.85,5.55,5.6,266009,171131
BDL,20210215,356.1,362.5,341.35,344.95,533723,172408
BEARDSELL,20210215,9.95,10.0,9.6,9.95,4207,4118
BECTORFOOD,20210215,392.0,395.45,386.85,392.1,302556,132543
BEDMUTHA,20210215,24.0,24.0,23.1,23.6,3372,2956
BEL,20210215,137.35,137.95,134.8,136.1,7807418,2803293
BEML,20210215,971.65,980.0,955.0,959.55,239260,47090
BEPL,20210215,139.5,139.95,136.1,136.65,394969,175712
BERGEPAINT,20210215,765.0,774.9,760.5,764.05,914748,289617
BETA,20210215,117.5,117.5,117.5,117.5,1600,1600
BFINVEST,20210215,284.1,285.25,276.0,278.9,7745,4226
BFUTILITIE,20210215,283.75,284.45,274.55,275.7,135205,50969
BGRENERGY,20210215,43.8,43.8,41.5,41.75,122704,90384
BHAGERIA,20210215,168.7,173.6,165.0,168.7,88193,59224
BHAGYANGR,20210215,35.5,35.5,33.5,33.55,23502,15465
BHAGYAPROP,20210215,27.9,27.95,25.55,26.1,60645,45452
BHARATFORG,20210215,635.55,651.8,616.0,628.05,3836869,971110
BHARATGEAR,20210215,84.95,84.95,78.5,79.65,68481,41454
BHARATRAS,20210215,9980.0,10020.0,9930.0,9937.65,3252,2311
BHARATWIRE,20210215,34.0,37.5,34.0,36.6,103764,68752
BHARTIARTL,20210215,592.1,603.0,590.0,593.7,17641523,7840125
BHEL,20210215,39.05,39.45,38.6,38.9,19106327,6944576
BIGBLOC,20210215,129.3,134.0,128.65,130.35,43985,21016
BIL,20210215,156.0,182.0,156.0,158.6,12636,7500
BINDALAGRO,20210215,16.65,16.9,16.15,16.25,46964,33005
BIOCON,20210215,408.95,410.5,405.2,407.95,2040087,741170
BIOFILCHEM,20210215,67.9,68.7,67.9,67.9,48315,39935
BIRLACABLE,20210215,63.75,63.75,61.9,62.05,71188,28361
BIRLACORPN,20210215,834.8,906.95,825.0,896.75,811044,306034
BIRLAMONEY,20210215,43.5,43.55,42.5,42.8,113816,64096
BIRLATYRE,20210215,29.5,29.8,28.8,28.85,323285,221430
BKMINDST,20210215,1.05,1.05,1.0,1.0,61380,61349
BLBLIMITED,20210215,5.65,5.65,5.05,5.2,15813,9717
BLISSGVS,20210215,181.5,182.9,176.0,177.3,707200,240151
BLS,20210215,103.25,104.95,102.4,102.65,181967,105886
BLUECOAST,20210215,4.5,4.7,4.3,4.65,7845,5946
BLUEDART,20210215,4620.0,4721.4,4620.0,4650.15,14767,3631
BLUESTARCO,20210215,813.0,824.8,813.0,819.45,71967,48998
BODALCHEM,20210215,72.15,72.5,71.05,71.15,319562,174965
BOMDYEING,20210215,72.95,73.2,71.2,71.75,1220776,530161
BOROLTD,20210215,209.0,209.95,202.0,203.45,155612,84568
BORORENEW,20210215,324.0,324.0,293.3,295.75,962262,404784
BOSCHLTD,20210215,15774.0,16029.6,15640.05,15704.6,63995,16808
BPCL,20210215,422.8,424.9,417.0,419.0,5518776,1846270
BPL,20210215,20.9,22.3,20.9,21.7,76770,42062
BRFL,20210215,11.05,11.05,10.4,10.5,55704,38511
BRIGADE,20210215,289.7,295.0,275.0,279.2,226351,63190
BRIGHT,20210215,13.4,13.45,12.25,12.25,159000,138000
BRITANNIA,20210215,3429.0,3445.0,3403.0,3417.0,513578,210344
BRITANNIA,20210215,3429.0,3445.0,3403.0,3417.0,5327,4940
BRITANNIA,20210215,32.19,32.28,32.02,32.05,513578,210344
BRITANNIA,20210215,32.19,32.28,32.02,32.05,5327,4940
BRNL,20210215,33.35,33.9,32.8,32.95,59369,35686
BROOKS,20210215,58.6,58.6,56.3,56.5,56649,38502
BSE,20210215,598.0,624.5,598.0,608.35,1108808,314766
BSELINFRA,20210215,1.0,1.05,1.0,1.05,285370,259370
BSL,20210215,32.2,32.2,30.9,31.05,7518,6765
BSLGOLDETF,20210215,4390.0,4390.0,4310.0,4325.1,424,310
BSLNIFTY,20210215,165.3,169.7,165.3,168.32,329,236
BSOFT,20210215,247.0,248.55,242.4,243.25,1152630,867268
BTML,20210215,79.8,79.8,75.75,75.75,3600,2400
BURGERKING,20210215,150.5,150.75,145.65,146.0,1667354,827526
BUTTERFLY,20210215,630.0,644.95,616.1,625.7,50093,20698
BYKE,20210215,19.0,19.2,17.65,18.6,75159,52551
CADILAHC,20210215,466.9,472.25,463.65,466.95,1809852,634737
CADSYS,20210215,19.3,19.3,19.3,19.3,2000,2000
CALSOFT,20210215,9.35,9.35,9.05,9.25,18927,8593
CAMLINFINE,20210215,110.8,110.8,104.0,107.0,690949,451416
CAMS,20210215,1952.75,1970.0,1900.0,1914.55,160252,59875
CANBK,20210215,158.85,164.3,157.5,162.55,22985109,4545534
CANFINHOME,20210215,521.3,527.9,506.0,508.95,829521,366307
CANTABIL,20210215,377.8,379.55,372.6,374.5,138245,32300
CAPACITE,20210215,213.95,214.85,203.5,205.25,229190,115121
CAPLIPOINT,20210215,473.5,481.05,473.5,475.9,168895,87381
CAPTRUST,20210215,85.55,87.0,84.0,85.35,14301,3692
CARBORUNIV,20210215,515.1,519.75,492.25,505.5,526284,425891
CAREERP,20210215,164.0,164.0,161.2,162.9,33000,25041
CARERATING,20210215,485.0,492.1,480.0,482.55,114371,71594
CASTROLIND,20210215,129.0,129.0,126.6,126.8,1267349,730075
CCHHL,20210215,4.95,5.25,4.7,4.95,208778,134930
CCL,20210215,248.6,248.6,239.7,240.1,189109,108706
CDSL,20210215,553.0,584.0,545.0,567.95,5673113,1293002
CEATLTD,20210215,1655.15,1674.85,1620.0,1627.65,283466,73923
CENTENKA,20210215,254.55,255.0,249.55,250.3,83978,15445
CENTEXT,20210215,4.85,4.85,4.55,4.6,51273,34926
CENTRALBK,20210215,14.05,14.25,13.85,13.95,4474638,2136436
CENTRUM,20210215,24.9,25.15,23.95,24.65,2719490,1059171
CENTUM,20210215,418.0,430.0,417.05,429.05,7855,3533
CENTURYPLY,20210215,302.35,311.0,297.9,309.3,612658,306498
CENTURYTEX,20210215,462.9,468.0,458.1,462.1,255120,63737
CERA,20210215,3717.0,3865.0,3717.0,3835.85,41320,30919
CEREBRAINT,20210215,55.95,57.25,54.35,54.65,196634,137120
CESC,20210215,624.75,627.7,619.0,625.05,186881,92951
CGCL,20210215,365.1,365.2,350.75,351.1,81119,23045
CGPOWER,20210215,45.0,46.2,44.65,45.7,3233054,2690436
CHALET,20210215,180.7,180.7,176.25,176.95,165755,74528
CHAMBLFERT,20210215,243.1,245.1,236.4,238.35,1305039,1055005
CHEMBOND,20210215,185.8,195.15,183.1,189.25,13914,7796
CHEMCON,20210215,458.0,460.0,426.05,437.9,309344,106942
CHEMFAB,20210215,134.5,134.55,127.8,128.45,19422,17396
CHENNPETRO,20210215,95.6,96.0,94.2,95.25,323499,149265
CHOLAFIN,20210215,472.05,538.0,472.05,532.75,31359318,6959921
CHOLAHLDNG,20210215,551.8,575.0,545.15,571.25,336187,228175
CIGNITITEC,20210215,362.0,366.2,357.95,359.3,39732,26367
CINELINE,20210215,41.35,42.45,40.25,40.95,64961,29557
CINEVISTA,20210215,6.85,6.85,6.05,6.4,113736,12235
CIPLA,20210215,850.1,856.6,842.0,844.3,2531913,421436
CLEDUCATE,20210215,70.0,71.95,67.55,68.55,55361,37716
CLNINDIA,20210215,459.9,459.9,443.15,451.45,1044533,436060
CMICABLES,20210215,40.15,42.75,40.15,41.65,93480,59498
CNOVAPETRO,20210215,9.2,9.2,9.2,9.2,8657,8657
COALINDIA,20210215,134.5,134.85,132.0,132.25,10557047,3710247
COCHINSHIP,20210215,355.5,361.9,354.1,358.0,348623,174646
COFORGE,20210215,2629.0,2650.0,2581.6,2595.1,115606,33256
COLPAL,20210215,1603.65,1621.65,1593.05,1598.55,441024,195189
COMPINFO,20210215,15.2,15.7,14.5,14.85,188844,116508
COMPUSOFT,20210215,8.55,8.9,8.4,8.6,71816,45067
CONCOR,20210215,543.0,548.95,534.05,544.3,2657865,583954
CONFIPET,20210215,46.35,47.65,45.9,46.35,566475,285501
CONSOFINVT,20210215,44.7,44.7,41.85,42.0,2690,1821
CONTI,20210215,6.7,6.7,6.7,6.7,13332,13332
CONTROLPR,20210215,240.0,243.2,229.0,230.3,11707,7100
CORALFINAC,20210215,24.5,24.8,21.5,22.4,61660,30741
CORDSCABLE,20210215,46.4,46.95,41.15,42.95,256004,171273
COROMANDEL,20210215,763.8,777.0,756.25,774.05,384968,205048
COSMOFILMS,20210215,505.2,524.0,500.9,511.65,102876,49193
CPSEETF,20210215,20.05,21.49,20.05,21.25,2015837,1689271
CREATIVE,20210215,108.55,108.7,103.8,104.7,64691,45109
CREATIVEYE,20210215,3.05,3.05,3.0,3.0,4381,4381
CREDITACC,20210215,720.0,728.7,702.0,703.5,70491,44911
CREST,20210215,97.9,98.75,93.1,94.35,19261,10122
CRISIL,20210215,1994.0,2037.4,1984.5,2020.8,94399,42003
CROMPTON,20210215,399.85,400.8,392.25,394.95,1091933,752247
CSBBANK,20210215,222.0,224.7,219.0,219.95,124226,46361
CTE,20210215,34.1,34.1,34.1,34.1,5821,5821
CUB,20210215,164.5,170.6,163.55,169.0,5375343,3806754
CUBEXTUB,20210215,17.05,17.55,15.5,16.25,8446,4724
CUMMINSIND,20210215,759.7,764.9,746.65,761.35,716808,239535
CUPID,20210215,219.7,219.7,212.5,213.95,86411,48322
CYBERTECH,20210215,132.25,138.3,129.45,130.4,214021,97872
CYIENT,20210215,630.5,636.0,620.2,624.05,208159,59549
DAAWAT,20210215,52.1,52.4,51.0,51.2,631993,324031
DABUR,20210215,537.5,540.85,526.3,527.3,2574672,1577294
DALBHARAT,20210215,1488.9,1488.9,1426.85,1474.85,155487,71935
DALMIASUG,20210215,142.8,143.95,141.55,142.25,144920,117996
DAMODARIND,20210215,31.55,32.5,31.35,31.7,25124,12648
DANGEE,20210215,136.45,137.8,132.05,133.8,40968,27765
DATAMATICS,20210215,118.7,120.3,115.5,116.05,91469,56237
DBCORP,20210215,86.65,89.3,86.65,87.65,288611,156062
DBL,20210215,533.4,564.95,530.7,556.3,661991,207328
DBSTOCKBRO,20210215,9.75,9.75,8.45,9.2,9273,5419
DCAL,20210215,124.9,127.0,122.0,123.25,426887,199808
DCBBANK,20210215,110.05,115.0,110.05,114.65,2238814,1105579
DCM,20210215,31.0,31.0,30.95,30.95,19612,18837
DCMSHRIRAM,20210215,475.9,485.95,455.0,455.95,155606,70636
DCW,20210215,20.6,21.0,20.5,20.55,317588,179601
DECCANCE,20210215,410.0,412.0,395.0,396.9,126206,64998
DEEPAKFERT,20210215,159.0,162.7,157.1,158.5,481249,170040
DEEPAKNTR,20210215,1137.0,1240.0,1131.0,1178.8,4034003,800549
DEEPENR,20210215,41.65,41.65,39.8,40.25,40522,33674
DELTACORP,20210215,160.05,161.2,153.0,153.5,3239657,997194
DELTAMAGNT,20210215,24.55,29.25,24.55,29.25,62540,48813
DEN,20210215,59.25,59.75,58.3,58.6,262891,143297
DENORA,20210215,261.5,268.0,243.0,247.6,53614,32411
DFMFOODS,20210215,406.8,410.0,395.85,396.95,29519,14522
DGCONTENT,20210215,15.35,15.35,15.35,15.35,6197,6197
DHAMPURSUG,20210215,166.95,167.0,161.45,161.95,194982,89900
DHANBANK,20210215,13.8,13.8,13.15,13.2,771722,545326
DHANI,20210215,346.0,376.1,345.0,355.7,1319940,464907
DHANILOANS,20210215,1078.5,1084.0,1078.0,1084.0,95,95
DHANILOANS,20210215,1078.5,1084.0,1078.0,1084.0,670,625
DHANILOANS,20210215,1078.5,1084.0,1078.0,1084.0,1166,599
DHANILOANS,20210215,1078.5,1084.0,1078.0,1084.0,100,100
DHANILOANS,20210215,1078.5,1084.0,1078.0,1084.0,60,60
DHANILOANS,20210215,1078.5,1084.0,1078.0,1084.0,30,30
DHANILOANS,20210215,1078.5,1084.0,1078.0,1084.0,100,100
DHANILOANS,20210215,1078.5,1084.0,1078.0,1084.0,21,21
DHANILOANS,20210215,1192.0,1204.99,1175.0,1178.42,95,95
DHANILOANS,20210215,1192.0,1204.99,1175.0,1178.42,670,625
DHANILOANS,20210215,1192.0,1204.99,1175.0,1178.42,1166,599
DHANILOANS,20210215,1192.0,1204.99,1175.0,1178.42,100,100
DHANILOANS,20210215,1192.0,1204.99,1175.0,1178.42,60,60
DHANILOANS,20210215,1192.0,1204.99,1175.0,1178.42,30,30
DHANILOANS,20210215,1192.0,1204.99,1175.0,1178.42,100,100
DHANILOANS,20210215,1192.0,1204.99,1175.0,1178.42,21,21
DHANILOANS,20210215,980.0,997.0,980.0,991.93,95,95
DHANILOANS,20210215,980.0,997.0,980.0,991.93,670,625
DHANILOANS,20210215,980.0,997.0,980.0,991.93,1166,599
DHANILOANS,20210215,980.0,997.0,980.0,991.93,100,100
DHANILOANS,20210215,980.0,997.0,980.0,991.93,60,60
DHANILOANS,20210215,980.0,997.0,980.0,991.93,30,30
DHANILOANS,20210215,980.0,997.0,980.0,991.93,100,100
DHANILOANS,20210215,980.0,997.0,980.0,991.93,21,21
DHANILOANS,20210215,1030.8,1040.0,1030.8,1040.0,95,95
DHANILOANS,20210215,1030.8,1040.0,1030.8,1040.0,670,625
DHANILOANS,20210215,1030.8,1040.0,1030.8,1040.0,1166,599
DHANILOANS,20210215,1030.8,1040.0,1030.8,1040.0,100,100
DHANILOANS,20210215,1030.8,1040.0,1030.8,1040.0,60,60
DHANILOANS,20210215,1030.8,1040.0,1030.8,1040.0,30,30
DHANILOANS,20210215,1030.8,1040.0,1030.8,1040.0,100,100
DHANILOANS,20210215,1030.8,1040.0,1030.8,1040.0,21,21
DHANILOANS,20210215,1125.0,1125.0,1125.0,1125.0,95,95
DHANILOANS,20210215,1125.0,1125.0,1125.0,1125.0,670,625
DHANILOANS,20210215,1125.0,1125.0,1125.0,1125.0,1166,599
DHANILOANS,20210215,1125.0,1125.0,1125.0,1125.0,100,100
DHANILOANS,20210215,1125.0,1125.0,1125.0,1125.0,60,60
DHANILOANS,20210215,1125.0,1125.0,1125.0,1125.0,30,30
DHANILOANS,20210215,1125.0,1125.0,1125.0,1125.0,100,100
