SYMBOL,TIMESTAMP,OPEN,HIGH,LOW,CLOSE,VOLUME,DELIVERY
AGARIND,20201123,81.05,82.5,78.8,80.05,25966,15486
AGRITECH,20201123,28.15,30.95,28.0,30.95,29896,20319
AGROPHOS,20201123,8.3,8.35,8.1,8.2,22103,16835
AHLEAST,20201123,139.95,139.95,133.4,134.2,3460,2843
AHLUCONT,20201123,245.8,245.8,239.0,243.85,32642,24108
AHLWEST,20201123,253.0,254.5,241.5,244.6,3100,924
AIAENG,20201123,1785.25,1845.0,1785.25,1838.3,16509,10740
AIRAN,20201123,14.35,15.2,14.0,14.1,114970,97104
AISL,20201123,18.15,18.15,18.15,18.15,1200,1200
AJANTPHARM,20201123,1535.0,1543.3,1525.0,1527.25,136907,86689
AJMERA,20201123,95.4,96.2,93.0,93.75,101907,41778
AKASH,20201123,218.95,220.0,200.0,207.85,50777,30202
AKG,20201123,51.15,51.15,51.15,51.15,4000,4000
AKSHARCHEM,20201123,202.0,205.7,200.0,203.55,13631,10666
AKSHOPTFBR,20201123,6.65,6.7,6.55,6.65,193165,155619
AKZOINDIA,20201123,2119.8,2144.0,2042.45,2111.05,11686,6088
ALANKIT,20201123,15.7,15.85,15.55,15.6,63814,48121
ALBERTDAVD,20201123,421.95,454.45,418.0,445.05,155137,37376
ALCHEM,20201123,5.55,5.55,4.75,5.1,74034,51184
ALEMBICLTD,20201123,92.0,95.4,91.55,94.1,632906,274815
ALICON,20201123,342.0,342.0,321.2,327.9,7400,3013
ALKALI,20201123,52.0,52.0,49.15,49.8,26655,16519
ALKEM,20201123,2688.0,2775.0,2680.1,2760.5,199727,138255
ALKYLAMINE,20201123,3450.0,3789.55,3436.05,3746.6,165458,55849
ALLCARGO,20201123,124.5,124.7,122.35,122.8,121150,69865
ALLSEC,20201123,236.25,247.5,231.0,240.1,5520,3677
ALMONDZ,20201123,16.2,17.4,16.0,17.05,69464,43226
ALOKINDS,20201123,22.4,22.7,22.0,22.25,9530433,4351077
ALPHAGEO,20201123,166.0,193.75,160.4,187.45,260077,103972
ALPSINDUS,20201123,0.9,1.0,0.9,1.0,10315,8124
AMARAJABAT,20201123,869.65,879.0,863.0,874.4,1058661,144339
AMBER,20201123,2190.0,2240.0,2176.0,2230.25,200386,129224
AMBIKCO,20201123,718.55,719.95,710.0,718.3,6916,5261
AMBUJACEM,20201123,259.0,262.5,257.5,258.15,6727698,2821689
AMDIND,20201123,15.35,15.65,14.9,15.35,22683,15830
AMJLAND,20201123,24.2,24.85,22.4,23.85,17510,11602
AMRUTANJAN,20201123,493.9,498.0,488.0,491.15,86951,32509
ANANTRAJ,20201123,23.4,25.85,23.0,25.75,4611383,1809682
ANDHRACEMT,20201123,4.85,4.9,4.7,4.85,151253,98370
ANDHRAPAP,20201123,204.0,208.85,204.0,205.9,27240,20925
ANDHRSUGAR,20201123,288.7,292.8,284.0,286.75,45126,22125
ANGELBRKG,20201123,360.0,363.9,355.75,356.3,178666,109916
ANIKINDS,20201123,11.6,11.6,10.7,10.95,42002,32949
ANKITMETAL,20201123,1.0,1.1,1.0,1.05,147721,114927
ANSALAPI,20201123,4.3,4.3,3.95,4.05,274360,187212
ANSALHSG,20201123,3.9,4.0,3.8,3.85,31999,23942
ANUP,20201123,609.0,614.0,596.1,598.2,7560,4093
APARINDS,20201123,329.5,341.55,329.5,337.35,70642,37385
APCL,20201123,203.75,210.0,203.75,207.25,35278,19539
APCOTEXIND,20201123,174.9,174.9,169.85,171.3,185197,78650
APEX,20201123,288.0,291.45,285.0,286.1,98341,34722
APLAPOLLO,20201123,3238.0,3270.0,3197.1,3247.45,84570,69850
APLLTD,20201123,977.0,1000.0,968.5,993.2,271531,144504
APOLLO,20201123,113.95,113.95,111.45,111.9,35945,15432
APOLLOHOSP,20201123,2374.0,2402.85,2328.5,2375.35,1693126,679669
APOLLOPIPE,20201123,665.0,665.0,647.0,656.75,13558,8506
APOLLOTYRE,20201123,175.2,178.05,173.25,174.0,7865639,789785
APOLSINHOT,20201123,600.0,604.0,590.0,592.0,2152,1791
APTECHT,20201123,123.25,129.4,121.55,126.3,901150,221756
ARCHIDPLY,20201123,27.95,28.8,27.3,28.55,172543,129612
ARCHIES,20201123,13.0,13.95,12.5,13.95,350695,296053
ARCOTECH,20201123,1.95,2.0,1.9,1.95,27905,15697
ARENTERP,20201123,11.2,11.45,10.25,11.15,4714,3139
ARIES,20201123,88.0,88.0,85.1,85.6,32906,21686
ARIHANT,20201123,16.6,16.85,16.2,16.35,9461,2631
ARIHANTSUP,20201123,24.75,24.95,23.0,24.95,8399,6479
ARMANFIN,20201123,600.0,645.5,575.25,626.4,64980,38651
AROGRANITE,20201123,38.0,38.0,33.35,36.1,98392,54694
ARROWGREEN,20201123,46.0,47.7,44.2,45.2,10239,5716
ARSHIYA,20201123,14.3,14.6,13.6,14.6,251972,144625
ARSSINFRA,20201123,13.85,14.8,13.85,14.45,78836,57598
ARTEMISMED,20201123,158.0,159.0,156.8,157.55,1456,1286
ARVIND,20201123,41.5,41.8,39.5,40.15,1782343,875034
ARVINDFASN,20201123,137.0,139.0,134.1,134.75,198284,151253
ARVSMART,20201123,90.3,90.6,89.0,89.85,66128,30170
ASAHIINDIA,20201123,240.0,243.55,239.05,241.45,43307,25233
ASAHISONG,20201123,223.0,224.75,215.0,216.6,17486,12244
ASAL,20201123,25.2,25.2,24.3,24.6,4003,3027
ASALCBR,20201123,286.8,289.8,280.0,284.5,69958,27547
ASHAPURMIN,20201123,74.05,75.3,72.0,72.5,152407,118468
ASHIANA,20201123,95.95,97.0,93.05,95.45,46511,26565
ASHIMASYN,20201123,9.45,9.45,9.2,9.45,163814,152755
ASHOKA,20201123,74.75,74.95,72.15,73.6,1313493,708516
ASHOKLEY,20201123,91.9,92.45,89.8,91.25,34856235,6824856
ASIANHOTNR,20201123,59.2,59.2,51.95,54.4,25958,11275
ASIANPAINT,20201123,2160.55,2196.95,2138.8,2186.25,4002609,2465120
ASIANTILES,20201123,292.9,296.4,289.0,292.7,70069,17682
ASPINWALL,20201123,123.25,123.25,117.95,120.7,670,270
ASTEC,20201123,944.0,950.95,922.25,937.35,131292,41542
ASTERDM,20201123,168.8,171.65,164.0,166.3,348679,235688
ASTRAL,20201123,1405.0,1425.0,1371.0,1400.4,95709,49205
ASTRAMICRO,20201123,108.85,110.0,108.0,108.3,225845,125715
ASTRAZEN,20201123,4427.0,4561.0,4405.0,4451.6,172824,41783
ASTRON,20201123,45.5,46.75,45.25,45.45,19845,15841
ATFL,20201123,712.25,715.85,695.0,698.1,10850,6431
ATLANTA,20201123,6.75,6.75,6.35,6.45,25535,21975
ATUL,20201123,6545.0,6594.95,6363.05,6394.5,16246,8916
ATULAUTO,20201123,171.1,172.9,168.65,169.45,149598,94171
AUBANK,20201123,885.0,892.75,865.55,869.65,299844,146805
AURIONPRO,20201123,72.8,73.35,70.5,72.9,13208,10807
AUROPHARMA,20201123,839.3,863.8,835.1,848.5,3455734,883439
AUSOMENT,20201123,58.0,58.0,55.2,55.25,20989,13258
AUTOAXLES,20201123,888.1,932.0,877.05,920.7,45339,26611
AUTOIND,20201123,30.5,30.5,28.4,29.1,29060,21287
AUTOLITIND,20201123,19.4,19.9,18.7,19.4,4957,3068
AVADHSUGAR,20201123,185.3,192.0,185.3,187.5,109656,54099
AVANTIFEED,20201123,501.0,502.6,496.6,498.4,210563,84293
AVG,20201123,50.6,50.6,50.6,50.6,1200,1200
AVTNPL,20201123,45.65,47.5,45.25,47.25,184841,96661
AXISBANK,20201123,610.95,612.6,592.7,595.6,23728765,6319602
AXISBNKETF,20201123,294.12,294.12,286.81,290.25,6052,5566
AXISCADES,20201123,61.45,61.45,55.65,55.65,412437,225027
AXISGOLD,20201123,44.39,44.39,43.55,43.66,68731,49553
AXISNIFTY,20201123,133.0,133.99,131.0,132.83,9944,6615
AYMSYNTEX,20201123,40.6,43.4,37.35,42.65,76555,52290
BAGFILMS,20201123,2.55,2.6,2.35,2.5,101693,59191
BAJAJ-AUTO,20201123,3068.0,3085.0,3030.6,3077.75,493600,181731
BAJAJCON,20201123,184.95,187.65,184.55,186.7,325699,165555
BAJAJELEC,20201123,570.5,576.55,542.65,553.7,370190,92527
BAJAJFINSV,20201123,8710.0,8982.65,8621.0,8774.35,3607587,592734
BAJAJHIND,20201123,4.55,5.0,4.5,4.9,5567444,2870207
BAJAJHLDNG,20201123,3100.0,3279.0,3027.4,3246.9,467403,149072
BAJFINANCE,20201123,4769.0,4869.3,4733.55,4811.45,7325039,1741207
BALAJITELE,20201123,61.25,62.2,60.3,61.1,89560,49727
BALAMINES,20201123,997.85,1044.0,997.85,1033.15,423823,115211
BALAXI,20201123,708.45,708.45,677.05,695.1,4351,2992
BALKRISHNA,20201123,14.7,14.7,14.15,14.35,11281,7127
BALKRISIND,20201123,1626.1,1690.0,1625.0,1676.9,1833527,632346
BALLARPUR,20201123,1.2,1.2,1.15,1.2,1267928,1265786
BALMLAWRIE,20201123,102.25,103.15,101.8,102.4,170437,97363
BALRAMCHIN,20201123,154.0,156.25,153.5,155.6,935771,462415
BANARBEADS,20201123,56.45,56.45,52.25,52.75,19795,13330
BANARISUG,20201123,1310.95,1320.0,1306.0,1311.35,216,153
BANCOINDIA,20201123,119.6,122.5,118.1,120.35,203119,101790
BANDHANBNK,20201123,358.0,360.55,352.0,353.9,11410317,4334573
BANG,20201123,20.1,20.1,19.55,20.0,484,445
BANKA,20201123,40.45,42.4,39.3,39.5,4062,3227
BANKBARODA,20201123,47.85,48.2,46.7,46.9,20454971,5459278
BANKBEES,20201123,295.0,297.0,289.53,292.12,1314013,383195
BANKINDIA,20201123,44.7,44.75,42.75,43.5,3034568,967169
BANSWRAS,20201123,80.35,82.8,78.25,80.2,13156,9818
BASF,20201123,1560.0,1611.25,1532.15,1587.25,115355,39427
BASML,20201123,91.35,93.4,87.55,87.8,50674,31747
BATAINDIA,20201123,1495.0,1508.0,1460.55,1504.2,935742,235912
BAYERCROP,20201123,5040.0,5176.0,5014.4,5132.4,28263,14828
BBL,20201123,835.0,844.95,822.65,838.7,14472,6173
BBTC,20201123,1335.0,1348.8,1323.5,1329.9,91672,40021
BBTCL,20201123,33.4,34.0,33.4,34.0,9000,6000
BCG,20201123,5.55,5.55,5.15,5.2,3568305,2645438
BCP,20201123,4.6,4.85,4.6,4.75,68810,51475
BDL,20201123,315.0,315.0,307.2,308.55,198035,70721
BEARDSELL,20201123,9.25,9.25,8.55,8.55,11388,10319
BEDMUTHA,20201123,20.45,20.6,18.7,19.9,32827,22539
BEL,20201123,108.55,109.05,104.5,106.0,10906565,3438090
BEML,20201123,670.0,674.75,662.25,671.1,438930,98556
BEPL,20201123,107.05,107.9,104.1,106.75,663622,436435
BERGEPAINT,20201123,646.3,648.0,633.6,644.3,921104,248150
BETA,20201123,118.0,121.0,118.0,121.0,2400,1600
BFINVEST,20201123,275.95,280.0,270.85,275.2,28898,10220
BFUTILITIE,20201123,257.9,266.95,254.7,261.9,369171,130908
BGRENERGY,20201123,34.85,36.5,34.85,35.25,136753,48076
BHAGERIA,20201123,136.3,139.8,135.2,136.05,35916,23758
BHAGYANGR,20201123,18.45,19.0,17.8,18.7,6161,4142
BHAGYAPROP,20201123,22.75,22.8,22.5,22.5,5095,5095
BHANDARI,20201123,1.15,1.15,1.05,1.1,153964,104402
BHARATFORG,20201123,500.6,503.0,491.2,499.2,2223551,548832
BHARATGEAR,20201123,55.0,56.6,52.2,52.5,11693,7665
BHARATRAS,20201123,8825.0,8825.05,8625.0,8675.95,2434,1605
BHARATWIRE,20201123,27.4,27.55,26.55,27.55,28650,26093
BHARTIARTL,20201123,486.75,486.75,475.1,477.25,10005675,2732654
BHEL,20201123,29.6,31.55,29.25,31.35,94909249,30123596
BIL,20201123,144.0,144.95,137.55,140.15,1245,1046
BILENERGY,20201123,0.8,0.8,0.75,0.75,199095,114545
BINDALAGRO,20201123,12.5,13.3,12.4,12.75,140021,126384
BIOCON,20201123,421.0,425.3,417.6,420.25,7777720,2251914
BIRLACABLE,20201123,50.35,51.4,49.0,50.85,73650,35419
BIRLACORPN,20201123,752.25,757.65,735.45,737.85,130252,64725
BIRLAMONEY,20201123,41.8,42.4,41.7,42.2,127147,69360
BIRLATYRE,20201123,19.6,19.8,19.6,19.7,237354,185703
BKMINDST,20201123,0.75,0.8,0.75,0.8,65582,63565
BLBLIMITED,20201123,4.95,4.95,4.65,4.9,22511,14369
BLISSGVS,20201123,164.5,165.6,160.0,162.55,365048,31541
BLKASHYAP,20201123,7.9,8.05,7.65,7.65,97653,77606
BLS,20201123,73.5,77.15,71.5,77.15,61038,30611
BLUECOAST,20201123,4.85,4.85,4.85,4.85,1545,1545
BLUEDART,20201123,4036.35,4071.65,3965.0,3986.05,14258,9126
BLUESTARCO,20201123,741.95,764.0,741.95,760.95,144141,95834
BODALCHEM,20201123,70.15,71.4,66.85,69.5,447161,165042
BOHRA,20201123,1.0,1.0,1.0,1.0,2000,2000
BOMDYEING,20201123,68.35,70.7,68.15,69.4,2383341,697119
BORORENEW,20201123,115.9,117.7,112.95,113.55,417505,199358
BOSCHLTD,20201123,11975.0,11990.0,11732.0,11819.5,67710,30236
BPCL,20201123,386.0,395.55,383.0,394.45,9185189,3133673
BPL,20201123,20.85,22.6,19.85,22.5,590862,301282
BRFL,20201123,10.3,10.3,10.3,10.3,22942,22391
BRIGADE,20201123,220.65,221.3,216.85,218.5,52341,26275
BRIGHT,20201123,6.35,6.35,6.35,6.35,15000,15000
BRITANNIA,20201123,3575.0,3599.0,3552.0,3557.4,952758,477776
BRITANNIA,20201123,3575.0,3599.0,3552.0,3557.4,6840,6840
BRITANNIA,20201123,31.69,31.87,31.0,31.81,952758,477776
BRITANNIA,20201123,31.69,31.87,31.0,31.81,6840,6840
BRNL,20201123,30.55,31.45,30.2,30.5,61815,44424
BROOKS,20201123,63.4,63.5,60.15,60.4,24192,16313
BSE,20201123,565.0,588.0,565.0,571.9,1249928,471777
BSELINFRA,20201123,1.0,1.0,0.95,0.95,57838,28868
BSHSL,20201123,90.0,90.0,86.5,89.3,1661,978
BSLGOLDETF,20201123,4645.0,4645.0,4552.0,4600.0,120,68
BSLNIFTY,20201123,139.5,142.5,138.21,141.37,834,422
BSOFT,20201123,184.2,198.0,183.0,193.0,2224476,897668
BTML,20201123,83.0,90.0,83.0,90.0,4800,4800
BURNPUR,20201123,1.7,1.7,1.6,1.6,150704,85723
BUTTERFLY,20201123,405.55,406.05,385.15,393.1,44135,27494
BYKE,20201123,14.0,14.3,13.85,13.9,67117,45438
CADILAHC,20201123,429.65,437.85,425.1,432.85,3744377,939998
CADSYS,20201123,20.4,20.4,20.35,20.35,8000,4000
CALSOFT,20201123,9.45,9.6,8.75,9.05,35814,23039
CAMLINFINE,20201123,98.0,98.3,96.5,97.8,221361,148397
CAMS,20201123,1399.95,1460.0,1390.0,1449.1,466959,317559
CANBK,20201123,94.4,94.45,92.65,93.85,6089897,1731287
CANFINHOME,20201123,470.0,476.95,467.0,469.8,663871,515714
CANTABIL,20201123,332.7,332.7,325.85,328.55,94027,18804
CAPACITE,20201123,156.0,178.0,153.1,171.15,445897,166829
CAPLIPOINT,20201123,476.0,504.4,475.0,498.85,498613,152864
CAPTRUST,20201123,74.0,74.0,66.05,66.9,9654,7064
CARBORUNIV,20201123,356.45,363.75,341.1,344.95,319431,181260
CAREERP,20201123,164.0,171.3,164.0,166.8,63883,22924
CARERATING,20201123,434.5,450.85,433.5,446.15,236794,113659
CASTROLIND,20201123,123.7,125.9,123.2,124.0,1749055,984178
CCHHL,20201123,3.45,3.5,3.4,3.4,35548,24640
CCL,20201123,262.45,269.05,260.3,264.05,199034,87641
CDSL,20201123,491.0,502.7,488.1,490.4,972142,318532
CEATLTD,20201123,1148.0,1159.9,1124.0,1128.35,129381,58260
CEBBCO,20201123,14.95,14.95,14.0,14.5,11977,7309
CELEBRITY,20201123,5.0,5.0,4.75,4.8,84170,54908
CENTENKA,20201123,191.0,192.5,186.0,187.05,37753,25367
CENTEXT,20201123,3.6,3.7,3.55,3.65,61153,51340
CENTRALBK,20201123,11.75,11.85,11.65,11.8,4523561,2115459
CENTRUM,20201123,15.9,16.3,15.25,15.95,998513,702927
CENTUM,20201123,297.9,297.9,286.35,289.7,3666,1855
CENTURYPLY,20201123,200.0,204.0,199.0,200.15,138609,66338
CENTURYTEX,20201123,334.0,337.9,330.3,332.95,737926,184866
CERA,20201123,3070.0,3074.1,3000.0,3024.75,5645,3841
CEREBRAINT,20201123,28.1,28.15,27.6,27.95,58532,41082
CESC,20201123,574.8,577.25,571.1,574.4,125145,48302
CESCVENT,20201123,255.0,257.0,252.1,254.6,47990,33778
CGCL,20201123,275.0,286.0,272.75,285.6,116044,55819
CGPOWER,20201123,35.9,36.0,35.0,36.0,3319158,2368169
CHALET,20201123,152.4,154.0,148.7,152.3,258085,153498
CHAMBLFERT,20201123,188.15,189.5,183.05,186.1,498164,280936
CHEMBOND,20201123,163.0,163.0,152.95,155.5,112614,103257
CHEMCON,20201123,418.65,421.65,416.0,416.55,177145,85395
CHEMFAB,20201123,126.0,127.55,124.2,125.1,2596,1937
CHENNPETRO,20201123,82.15,85.45,81.5,84.3,1060612,404822
CHOLAFIN,20201123,340.0,355.2,340.0,351.7,7941918,1333123
CHOLAHLDNG,20201123,486.3,580.0,486.3,502.6,506098,269584
CIGNITITEC,20201123,439.65,439.65,420.25,423.7,21191,12112
CINELINE,20201123,31.0,31.5,29.4,30.35,162477,64588
CINEVISTA,20201123,7.75,7.75,7.1,7.4,16107,13424
CIPLA,20201123,741.65,758.05,739.4,746.3,8690680,2561426
CLEDUCATE,20201123,63.15,63.8,62.25,62.5,8876,7469
CLNINDIA,20201123,330.0,330.8,322.65,323.4,32575,20800
CMICABLES,20201123,33.2,33.2,31.75,32.6,44444,20105
CMMIPL,20201123,2.45,2.45,2.25,2.45,18000,12000
CNOVAPETRO,20201123,6.55,6.55,6.15,6.15,8817,5989
COALINDIA,20201123,121.25,123.45,119.75,122.75,17269543,5807629
COCHINSHIP,20201123,342.0,359.0,342.0,355.0,689435,332156
COFORGE,20201123,2366.0,2449.0,2349.35,2424.65,604392,143844
COLPAL,20201123,1540.0,1574.95,1539.95,1567.1,1523218,714984
COMPINFO,20201123,13.2,13.2,12.7,12.75,321943,251965
COMPUSOFT,20201123,7.15,7.15,7.0,7.05,44412,37298
CONCOR,20201123,414.0,418.85,409.9,412.35,1601718,710352
CONFIPET,20201123,26.75,27.95,26.35,26.6,461970,279294
CONSOFINVT,20201123,38.75,38.75,35.7,38.45,33732,31086
CONTROLPR,20201123,214.55,222.1,213.3,218.55,11330,9263
CORALFINAC,20201123,20.3,20.3,19.0,19.8,19821,17124
CORDSCABLE,20201123,41.55,41.55,39.8,40.7,40600,24654
COROMANDEL,20201123,779.9,790.65,776.0,786.3,254355,158586
COSMOFILMS,20201123,445.0,458.85,444.0,451.0,51370,30175
CPSEETF,20201123,18.04,18.49,17.92,18.44,2768958,2432649
CREATIVE,20201123,118.0,121.75,116.5,117.15,11169,7453
CREATIVEYE,20201123,2.95,2.95,2.85,2.9,5985,4166
CREDITACC,20201123,737.05,757.0,737.05,742.65,139096,85722
CREST,20201123,88.4,92.0,87.0,87.6,17462,6028
CRISIL,20201123,2001.0,2041.0,1976.65,1990.35,45942,36204
CROMPTON,20201123,305.75,308.9,296.25,307.85,1457477,1153111
CSBBANK,20201123,260.0,265.0,247.65,253.95,135152,40125
CTE,20201123,34.35,34.75,33.3,34.75,24420,17989
CUB,20201123,185.0,187.0,181.15,183.75,1367561,540287
CUBEXTUB,20201123,11.6,11.9,11.3,11.8,18193,14204
CUMMINSIND,20201123,507.0,521.6,507.0,512.4,962368,164234
CUPID,20201123,216.0,244.0,216.0,233.7,1675715,373374
CYBERTECH,20201123,77.3,77.95,75.2,76.7,101545,48578
CYIENT,20201123,463.0,492.9,453.0,485.45,834553,275915
DAAWAT,20201123,50.3,51.0,49.75,50.25,946510,552151
DABUR,20201123,508.0,511.4,505.1,509.1,3182272,1448340
DALBHARAT,20201123,990.0,1049.0,987.8,1031.4,367161,240991
DALMIASUG,20201123,131.5,133.95,131.25,132.5,158211,82448
DAMODARIND,20201123,23.5,24.65,23.5,24.15,2687,2680
DANGEE,20201123,123.8,124.9,117.65,117.65,15562,10586
DATAMATICS,20201123,74.9,75.0,72.9,73.65,63872,38648
DBCORP,20201123,81.6,81.6,79.2,79.65,204388,109096
DBL,20201123,361.4,361.4,353.25,354.6,131325,56225
DBREALTY,20201123,7.95,8.0,7.65,7.85,553056,390758
DBSTOCKBRO,20201123,8.85,10.25,8.85,9.9,5733,2373
DCAL,20201123,149.1,157.7,146.3,148.0,998150,446515
DCBBANK,20201123,96.0,96.0,93.65,94.85,1701244,678313
DCM,20201123,19.4,20.0,18.6,19.5,17374,8772
DCMFINSERV,20201123,0.95,1.0,0.95,1.0,6800,6800
DCMNVL,20201123,28.0,29.5,27.5,28.7,13302,10323
DCMSHRIRAM,20201123,353.75,369.0,349.3,359.35,250285,60122
DCW,20201123,17.4,17.9,16.85,17.05,1337033,746775
DECCANCE,20201123,356.0,360.45,349.1,353.0,38389,22363
DEEPAKFERT,20201123,140.0,141.0,139.0,140.0,271001,139704
DEEPAKNTR,20201123,814.0,831.0,808.1,818.05,901521,253676
DELTACORP,20201123,131.0,131.5,127.1,127.9,1673050,740027
DELTAMAGNT,20201123,19.35,19.75,18.8,19.05,7503,6495
DEN,20201123,71.9,72.35,70.05,71.75,339340,196645
DENORA,20201123,211.8,214.9,207.05,209.65,7411,4617
DEVIT,20201123,131.25,132.85,128.7,131.0,9000,4500
DFMFOODS,20201123,359.95,359.95,346.65,349.3,27826,14790
DGCONTENT,20201123,10.3,10.8,10.3,10.8,21114,20403
DHAMPURSUG,20201123,153.0,159.0,153.0,157.3,1122358,523336
DHANBANK,20201123,12.0,12.85,11.85,12.35,1522983,988735
DHANI,20201123,213.5,223.0,209.45,221.9,679860,504169
DHANILOANS,20201123,1055.0,1055.0,1050.0,1054.0,56,56
DHANILOANS,20201123,1055.0,1055.0,1050.0,1054.0,141,141
DHANILOANS,20201123,1055.0,1055.0,1050.0,1054.0,275,275
DHANILOANS,20201123,1055.0,1055.0,1050.0,1054.0,10,10
DHANILOANS,20201123,1055.0,1055.0,1050.0,1054.0,20,20
DHANILOANS,20201123,1055.0,1055.0,1050.0,1054.0,10,10
DHANILOANS,20201123,1055.0,1055.0,1050.0,1054.0,100,100
DHANILOANS,20201123,1150.0,1150.02,1150.0,1150.01,56,56
DHANILOANS,20201123,1150.0,1150.02,1150.0,1150.01,141,141
DHANILOANS,20201123,1150.0,1150.02,1150.0,1150.01,275,275
DHANILOANS,20201123,1150.0,1150.02,1150.0,1150.01,10,10
DHANILOANS,20201123,1150.0,1150.02,1150.0,1150.01,20,20
DHANILOANS,20201123,1150.0,1150.02,1150.0,1150.01,10,10
DHANILOANS,20201123,1150.0,1150.02,1150.0,1150.01,100,100
DHANILOANS,20201123,980.0,990.0,980.0,987.32,56,56
DHANILOANS,20201123,980.0,990.0,980.0,987.32,141,141
DHANILOANS,20201123,980.0,990.0,980.0,987.32,275,275
DHANILOANS,20201123,980.0,990.0,980.0,987.32,10,10
DHANILOANS,20201123,980.0,990.0,980.0,987.32,20,20
DHANILOANS,20201123,980.0,990.0,980.0,987.32,10,10
DHANILOANS,20201123,980.0,990.0,980.0,987.32,100,100
DHANILOANS,20201123,1095.0,1095.0,1095.0,1095.0,56,56
DHANILOANS,20201123,1095.0,1095.0,1095.0,1095.0,141,141
DHANILOANS,20201123,1095.0,1095.0,1095.0,1095.0,275,275
DHANILOANS,20201123,1095.0,1095.0,1095.0,1095.0,10,10
DHANILOANS,20201123,1095.0,1095.0,1095.0,1095.0,20,20
DHANILOANS,20201123,1095.0,1095.0,1095.0,1095.0,10,10
DHANILOANS,20201123,1095.0,1095.0,1095.0,1095.0,100,100
DHANILOANS,20201123,1038.0,1038.0,1038.0,1038.0,56,56
DHANILOANS,20201123,1038.0,1038.0,1038.0,1038.0,141,141
DHANILOANS,20201123,1038.0,1038.0,1038.0,1038.0,275,275
DHANILOANS,20201123,1038.0,1038.0,1038.0,1038.0,10,10
DHANILOANS,20201123,1038.0,1038.0,1038.0,1038.0,20,20
DHANILOANS,20201123,1038.0,1038.0,1038.0,1038.0,10,10
DHANILOANS,20201123,1038.0,1038.0,1038.0,1038.0,100,100
