SYMBOL,TIMESTAMP,OPEN,HIGH,LOW,CLOSE,VOLUME,DELIVERY
ADANIPORTS,20201208,472.7,474.7,457.55,463.35,9218366,2356232
ADANIPOWER,20201208,57.05,57.85,52.0,52.4,33820042,14310768
ADANITRANS,20201208,435.95,439.7,415.1,431.9,956906,390388
ADFFOODS,20201208,617.85,618.75,565.0,583.8,323732,107305
ADHUNIKIND,20201208,28.5,30.1,27.0,30.1,721882,292231
ADORWELD,20201208,256.85,266.0,256.2,257.55,51785,30060
ADSL,20201208,30.7,30.7,28.65,29.7,137276,91271
ADVENZYMES,20201208,349.0,350.5,339.05,342.2,132801,68882
AEGISCHEM,20201208,268.55,275.3,263.35,267.35,407053,198729
AFFLE,20201208,3761.0,3823.75,3611.2,3685.05,77140,41871
AGARIND,20201208,110.0,111.1,99.9,101.75,80254,46255
AGRITECH,20201208,42.0,46.3,40.55,46.3,298051,110604
AGROPHOS,20201208,15.05,15.05,14.35,15.05,140591,113797
AHLADA,20201208,83.8,88.0,83.8,86.0,13000,12000
AHLEAST,20201208,151.1,167.85,151.1,158.35,18186,7137
AHLUCONT,20201208,269.55,269.55,253.75,259.75,33387,18258
AHLWEST,20201208,304.5,339.4,282.1,297.2,11406,5052
AIAENG,20201208,2076.0,2076.0,2021.7,2039.25,26185,18438
AIRAN,20201208,17.3,19.1,17.3,18.65,213413,152252
AIROLAM,20201208,25.0,28.45,25.0,28.45,9000,9000
AISL,20201208,21.0,21.0,20.45,20.75,7200,3600
AJANTPHARM,20201208,1690.0,1711.7,1669.8,1683.05,250983,66832
AJMERA,20201208,120.1,123.2,116.2,117.8,188215,82820
AJOONI,20201208,30.85,31.65,30.75,31.65,40000,28000
AKASH,20201208,259.5,259.5,245.1,251.2,27696,25845
AKG,20201208,44.4,44.4,44.4,44.4,6400,6400
AKSHARCHEM,20201208,238.0,241.7,230.0,232.95,58187,32375
AKSHOPTFBR,20201208,7.1,7.8,7.1,7.8,673529,431967
AKZOINDIA,20201208,2274.0,2280.05,2203.55,2234.7,9017,5063
ALANKIT,20201208,17.25,17.45,16.9,17.1,355051,328980
ALBERTDAVD,20201208,468.4,469.95,452.4,454.4,16631,8911
ALCHEM,20201208,5.7,6.6,5.55,6.6,182720,148723
ALEMBICLTD,20201208,106.0,106.75,102.5,103.95,390558,201264
ALICON,20201208,367.2,369.35,355.1,362.05,4007,2774
ALKALI,20201208,48.95,48.95,47.8,48.15,20133,10508
ALKEM,20201208,2948.0,2966.0,2884.4,2910.4,136226,72378
ALKYLAMINE,20201208,3959.95,3959.95,3878.1,3902.4,23812,12041
ALLCARGO,20201208,132.0,132.9,128.1,128.75,394979,255313
ALLSEC,20201208,253.65,256.6,246.95,249.3,4829,3149
ALMONDZ,20201208,16.95,16.95,16.3,16.4,3470,3164
ALOKINDS,20201208,25.25,25.3,23.35,24.15,23471912,11928103
ALPSINDUS,20201208,1.0,1.0,0.95,1.0,20990,20990
AMARAJABAT,20201208,924.0,939.75,913.0,918.55,1101169,131420
AMBER,20201208,2360.0,2481.1,2295.0,2327.25,284334,86937
AMBIKCO,20201208,842.0,845.9,800.1,813.35,33899,21022
AMBUJACEM,20201208,254.5,259.6,253.0,257.1,9736539,3070546
AMDIND,20201208,17.5,18.0,17.0,17.1,19954,10957
AMJLAND,20201208,24.15,25.95,24.0,24.65,30050,20278
AMRUTANJAN,20201208,521.0,524.0,502.0,514.2,87505,39460
ANANTRAJ,20201208,27.2,27.3,24.9,25.9,871077,672924
ANDHRACEMT,20201208,7.0,7.0,6.4,6.45,2387401,1415773
ANDHRAPAP,20201208,210.1,219.0,206.55,213.0,143088,72631
ANDHRSUGAR,20201208,308.45,308.5,296.95,298.9,43502,22546
ANGELBRKG,20201208,384.4,385.4,360.0,361.55,378460,190785
ANIKINDS,20201208,13.1,13.2,12.1,12.35,97521,64819
ANKITMETAL,20201208,1.1,1.1,1.0,1.1,157983,125191
ANSALAPI,20201208,5.9,5.9,5.65,5.9,314367,290386
ANSALHSG,20201208,5.1,5.1,4.9,5.1,138506,102550
ANUP,20201208,646.0,665.0,623.0,627.9,28219,14869
APARINDS,20201208,373.4,374.8,361.0,365.25,50831,34620
APCL,20201208,219.85,221.0,213.0,214.7,61705,34028
APCOTEXIND,20201208,172.0,174.9,166.6,170.5,84909,48546
APEX,20201208,300.0,302.8,292.45,296.15,152133,57307
APLAPOLLO,20201208,3912.6,3912.6,3674.85,3750.3,132100,65250
APLLTD,20201208,1037.9,1044.0,1010.0,1030.8,261755,140903
APOLLO,20201208,126.6,127.0,120.5,123.95,191178,88827
APOLLOHOSP,20201208,2466.0,2505.0,2415.75,2450.45,1412683,325666
APOLLOPIPE,20201208,685.0,686.65,650.15,658.9,28359,16151
APOLLOTYRE,20201208,188.45,190.7,184.9,186.85,6728894,637004
APOLSINHOT,20201208,634.8,634.8,616.45,619.35,2858,2037
APTECHT,20201208,130.45,130.8,124.25,125.45,347979,158557
ARCHIDPLY,20201208,30.15,30.75,28.65,29.15,86864,39697
ARCHIES,20201208,14.8,15.0,14.0,14.35,161210,100943
ARCOTECH,20201208,2.4,2.4,2.35,2.4,169577,166790
ARENTERP,20201208,11.0,11.3,10.5,11.3,4414,3194
ARIES,20201208,97.95,107.85,93.0,106.15,680929,188873
ARIHANT,20201208,17.85,18.9,17.8,18.3,3799,2686
ARIHANTSUP,20201208,27.85,29.5,27.85,28.95,17504,14568
ARMANFIN,20201208,685.85,691.95,649.6,659.4,16560,8216
AROGRANITE,20201208,42.0,42.0,37.15,38.95,57530,39644
ARROWGREEN,20201208,56.7,57.25,54.5,57.25,46438,39980
ARSHIYA,20201208,17.0,17.45,16.45,17.35,77931,46080
ARSSINFRA,20201208,20.5,20.5,19.15,19.45,52212,45778
ARTEMISMED,20201208,221.0,227.9,217.05,222.3,11617,10029
ARVIND,20201208,48.15,48.8,44.25,46.75,6005142,1905669
ARVINDFASN,20201208,156.75,159.9,149.0,154.5,1267815,683715
ARVSMART,20201208,98.35,99.45,94.15,95.45,235670,114753
ASAHIINDIA,20201208,282.5,288.95,272.05,277.95,147832,45451
ASAHISONG,20201208,233.0,233.0,225.05,229.25,19040,10413
ASAL,20201208,28.65,28.65,27.55,27.95,1849,1216
ASALCBR,20201208,305.0,310.2,295.0,296.2,57191,30166
ASHAPURMIN,20201208,81.0,81.0,78.2,80.05,84015,53172
ASHIANA,20201208,109.0,112.45,103.55,108.6,188917,92148
ASHOKA,20201208,98.6,105.0,95.15,100.95,7916803,2122299
ASHOKLEY,20201208,96.3,96.3,93.3,94.35,20996690,4473961
ASIANHOTNR,20201208,70.9,72.0,68.7,69.3,16820,12470
ASIANPAINT,20201208,2470.55,2484.2,2427.95,2438.9,2090950,950656
ASIANTILES,20201208,299.0,301.0,289.45,295.25,205233,97697
ASPINWALL,20201208,128.75,138.0,128.75,132.0,1690,1057
ASTEC,20201208,1063.0,1063.8,1013.0,1028.8,128220,61906
ASTERDM,20201208,167.1,168.6,163.1,164.95,186490,89040
ASTRAL,20201208,1459.65,1468.0,1416.75,1423.4,133525,75057
ASTRAMICRO,20201208,129.95,130.85,124.0,127.65,1038205,514834
ASTRAZEN,20201208,4664.0,4664.0,4551.0,4589.0,50821,23222
ASTRON,20201208,48.0,57.0,47.95,56.25,1540469,484367
ATALREAL,20201208,41.45,41.45,41.45,41.45,1600,1600
ATFL,20201208,800.0,800.0,772.15,780.65,8401,4594
ATLANTA,20201208,9.6,9.6,8.9,8.95,52423,48400
ATUL,20201208,6165.0,6199.0,6075.2,6088.25,24354,15764
ATULAUTO,20201208,180.9,188.25,175.0,185.3,544878,234598
AUBANK,20201208,903.0,934.0,901.9,907.8,660653,222236
AURIONPRO,20201208,81.15,85.0,80.7,81.6,35175,25069
AUROPHARMA,20201208,914.8,917.7,888.6,896.15,2539626,776282
AUSOMENT,20201208,53.95,55.0,52.55,54.35,6095,3803
AUTOAXLES,20201208,913.6,918.4,890.9,905.9,13772,9642
AUTOIND,20201208,34.95,36.5,33.25,35.85,149299,113399
AUTOLITIND,20201208,23.85,26.2,22.85,25.8,64848,36394
AVADHSUGAR,20201208,199.4,203.0,196.0,198.0,43043,20467
AVANTIFEED,20201208,542.9,547.5,528.0,530.3,296186,124856
AVTNPL,20201208,47.0,48.2,46.6,47.35,164974,71087
AXISBANK,20201208,619.1,623.85,611.6,620.65,16005349,4649326
AXISBNKETF,20201208,302.52,303.01,298.56,299.25,1679,1375
AXISCADES,20201208,53.25,56.35,52.35,53.0,166950,65734
AXISGOLD,20201208,43.65,43.8,43.05,43.14,142454,102944
AXISNIFTY,20201208,138.22,138.56,137.0,137.73,3121,2173
BAGFILMS,20201208,3.2,3.25,2.8,3.05,365012,265191
BAJAJ-AUTO,20201208,3320.0,3384.75,3300.55,3326.2,823352,279800
BAJAJCON,20201208,202.0,204.0,198.05,199.1,375644,187222
BAJAJELEC,20201208,621.95,628.0,615.0,619.85,122185,44812
BAJAJFINSV,20201208,9056.0,9080.0,8901.0,8969.4,583147,99757
BAJAJHIND,20201208,5.95,6.0,5.6,5.75,5980071,2714248
BAJAJHLDNG,20201208,3124.55,3133.9,3022.0,3074.9,465231,422609
BAJFINANCE,20201208,4850.0,4865.0,4775.0,4792.15,2971076,682871
BALAJITELE,20201208,73.0,74.7,66.6,69.0,857129,440042
BALAMINES,20201208,986.0,994.45,912.7,953.95,151623,64342
BALAXI,20201208,655.05,687.0,632.05,644.75,5060,2912
BALKRISIND,20201208,1680.9,1689.35,1653.85,1666.1,960455,343837
BALMLAWRIE,20201208,116.95,119.6,116.55,116.95,315152,139862
BALRAMCHIN,20201208,166.1,167.25,159.45,162.2,1253291,675776
BANARBEADS,20201208,56.95,57.7,53.6,54.0,19504,12856
BANARISUG,20201208,1450.0,1480.0,1425.0,1441.1,2180,1433
BANCOINDIA,20201208,134.95,134.95,127.05,127.9,313580,197187
BANDHANBNK,20201208,412.95,417.5,400.6,403.9,14067486,6674123
BANG,20201208,24.85,25.85,22.5,25.05,83004,24689
BANKA,20201208,43.9,44.65,43.0,44.2,17568,16045
BANKBARODA,20201208,60.15,66.15,59.9,65.2,134428758,17069391
BANKBEES,20201208,305.0,309.0,301.37,303.45,666544,242258
BANKINDIA,20201208,49.35,53.8,48.9,53.0,19303810,4927035
BANSWRAS,20201208,89.2,93.0,89.2,92.55,26222,21108
BASF,20201208,1633.45,1644.05,1609.25,1618.3,16134,8992
BASML,20201208,97.0,111.8,95.1,104.85,558242,156793
BATAINDIA,20201208,1565.0,1578.95,1546.05,1564.0,479858,174948
BAYERCROP,20201208,5301.0,5340.0,5203.0,5265.9,56546,17500
BBL,20201208,888.0,897.05,860.0,867.2,13978,8950
BBTC,20201208,1367.0,1367.0,1320.0,1329.85,112405,39506
BBTCL,20201208,40.0,40.0,40.0,40.0,3000,3000
BCG,20201208,5.45,5.45,5.15,5.15,8695971,7247188
BCP,20201208,5.85,6.5,5.55,6.5,969177,670255
BDL,20201208,344.5,349.0,338.0,341.25,545132,263013
BEARDSELL,20201208,10.35,10.5,9.25,10.4,128238,97264
BEDMUTHA,20201208,25.5,25.5,24.95,25.05,18199,15428
BEL,20201208,115.55,116.05,111.1,113.15,12214245,5159146
BEML,20201208,743.0,748.85,715.55,732.45,319679,101411
BEPL,20201208,130.0,130.65,124.0,126.05,420018,259956
BERGEPAINT,20201208,672.2,677.75,662.55,668.15,678818,189312
BETA,20201208,120.0,120.0,116.0,116.5,6400,4800
BFINVEST,20201208,292.2,299.5,288.0,290.3,37406,9617
BFUTILITIE,20201208,273.8,279.4,262.0,267.2,334150,96617
BGRENERGY,20201208,51.45,59.45,50.15,54.9,2656705,813836
BHAGERIA,20201208,141.7,143.9,140.55,142.45,145175,85825
BHAGYANGR,20201208,23.0,23.0,20.75,21.55,18081,11279
BHAGYAPROP,20201208,23.55,23.55,21.05,22.05,12850,10870
BHANDARI,20201208,1.45,1.5,1.3,1.4,357697,259438
BHARATFORG,20201208,551.0,557.0,535.0,544.05,1784366,343062
BHARATGEAR,20201208,62.0,73.0,59.5,72.2,430191,135916
BHARATRAS,20201208,9999.95,10179.95,9597.4,9745.45,6109,2892
BHARATWIRE,20201208,32.0,32.8,30.5,32.45,116668,90216
BHARTIARTL,20201208,514.0,516.25,499.65,503.6,19298806,6448682
BHEL,20201208,35.3,36.8,34.1,36.15,83272427,18281790
BIL,20201208,167.0,167.0,153.05,156.5,4401,2721
BINDALAGRO,20201208,17.85,17.9,15.7,16.55,249582,176785
BIOCON,20201208,451.0,459.0,440.55,445.45,6249683,1875370
BIRLACABLE,20201208,58.75,58.75,55.25,55.75,128264,59225
BIRLACORPN,20201208,779.8,783.05,751.1,759.05,187221,95037
BIRLAMONEY,20201208,43.8,44.8,43.5,43.6,316756,119945
BIRLATYRE,20201208,23.6,26.9,22.45,26.25,4284384,1715584
BLBLIMITED,20201208,5.5,5.7,4.85,5.7,79111,69734
BLISSGVS,20201208,172.9,198.95,170.35,178.9,2136494,439082
BLKASHYAP,20201208,8.25,8.25,7.6,7.7,130518,113961
BLS,20201208,92.0,92.5,87.0,87.9,203557,129101
BLUEDART,20201208,3988.85,3994.0,3911.0,3933.25,17164,10850
BLUESTARCO,20201208,825.0,828.85,800.0,806.4,286529,227370
BODALCHEM,20201208,76.2,78.3,74.0,74.8,1199415,485604
BOHRA,20201208,1.1,1.1,1.1,1.1,12000,12000
BOMDYEING,20201208,77.5,77.85,73.35,74.7,3081565,1305166
BOROLTD,20201208,176.7,180.05,167.0,169.9,172492,118061
BORORENEW,20201208,133.05,138.75,131.0,133.5,381153,234196
BOSCHLTD,20201208,13450.0,13536.5,13200.0,13246.35,157904,60764
BPCL,20201208,399.0,399.0,389.05,390.45,5730962,1448715
BPL,20201208,25.15,25.15,23.25,23.65,166787,89161
BRFL,20201208,11.4,11.6,10.2,10.45,113388,82293
BRIGADE,20201208,228.75,232.5,227.0,229.05,165832,93574
BRIGHT,20201208,6.7,7.2,6.65,6.65,21000,15000
BRITANNIA,20201208,3639.4,3654.9,3617.65,3645.4,413743,216705
BRITANNIA,20201208,3639.4,3654.9,3617.65,3645.4,8372,8178
BRITANNIA,20201208,32.0,32.24,31.92,31.98,413743,216705
BRITANNIA,20201208,32.0,32.24,31.92,31.98,8372,8178
BRNL,20201208,31.5,35.75,30.15,34.4,2871586,1335802
BROOKS,20201208,69.0,69.0,66.0,66.45,31025,22517
BSE,20201208,569.95,569.95,558.5,561.95,181735,80080
BSELINFRA,20201208,1.0,1.0,0.95,0.95,188297,127297
BSHSL,20201208,88.15,91.5,86.0,90.0,5319,4560
BSLGOLDETF,20201208,4535.0,4599.0,4535.0,4571.15,1261,1117
BSLNIFTY,20201208,147.3,148.12,146.48,146.78,196,101
BSOFT,20201208,193.5,202.5,192.95,201.0,2462531,1352843
BURNPUR,20201208,2.1,2.1,2.1,2.1,19129,19129
BUTTERFLY,20201208,423.85,446.0,422.05,430.85,45292,26032
BYKE,20201208,18.55,19.5,18.0,18.6,279331,168034
CADILAHC,20201208,472.0,475.7,463.0,465.05,3064923,616152
CADSYS,20201208,22.55,22.55,22.55,22.55,2000,2000
CALSOFT,20201208,10.5,10.65,9.9,10.25,43619,32412
CAMLINFINE,20201208,129.0,130.35,122.65,126.0,727261,355820
CAMS,20201208,1460.0,1479.0,1457.15,1463.8,82535,53239
CANBK,20201208,118.5,140.85,117.7,137.0,72592455,14085240
CANFINHOME,20201208,490.0,490.75,480.6,482.25,195335,108309
CANTABIL,20201208,359.0,359.0,350.7,351.7,104065,27624
CAPACITE,20201208,189.9,192.0,184.55,187.35,74682,35116
CAPLIPOINT,20201208,519.0,528.45,502.0,507.4,224888,100234
CAPTRUST,20201208,103.0,112.4,103.0,112.4,154206,86233
CARBORUNIV,20201208,373.0,379.0,360.5,365.35,196016,75060
CAREERP,20201208,173.7,174.6,167.05,169.0,31868,23298
CARERATING,20201208,549.0,560.0,524.0,527.45,186531,124271
CASTROLIND,20201208,134.9,137.2,133.25,135.1,1867844,1083806
CCHHL,20201208,4.85,5.25,4.85,5.25,108618,81385
CCL,20201208,274.0,274.0,265.0,269.6,211874,122282
CDSL,20201208,530.5,543.9,520.5,523.45,1430143,504627
CEATLTD,20201208,1158.35,1159.85,1138.0,1144.15,81042,30085
CEBBCO,20201208,18.75,18.8,17.05,18.1,136231,84066
CELEBRITY,20201208,5.25,5.25,4.7,4.75,171987,136929
CENTENKA,20201208,201.3,205.4,200.1,202.8,95432,57834
CENTEXT,20201208,6.45,6.95,5.9,6.8,3713375,1816372
CENTRALBK,20201208,15.4,15.8,15.15,15.65,16740207,8282722
CENTRUM,20201208,17.4,17.4,16.9,17.0,689218,493291
CENTUM,20201208,319.3,329.15,315.0,322.05,8789,5234
CENTURYPLY,20201208,228.4,232.0,218.95,221.05,346932,110664
CENTURYTEX,20201208,406.55,411.65,387.0,392.9,1799352,567749
CERA,20201208,3225.85,3300.0,3225.8,3262.45,9450,7071
CEREBRAINT,20201208,32.7,33.6,29.4,32.15,327526,195667
CESC,20201208,630.0,632.25,615.5,621.2,209919,77336
CESCVENT,20201208,280.9,281.45,264.9,269.3,57272,26520
CGCL,20201208,297.5,297.5,294.0,294.5,232046,161019
CGPOWER,20201208,48.8,51.85,48.8,48.8,9028285,5122919
CHALET,20201208,209.7,216.0,200.1,204.8,1472245,726640
CHAMBLFERT,20201208,207.9,214.0,204.15,207.65,2097515,1056682
CHEMBOND,20201208,173.4,173.4,165.5,166.75,14920,11190
CHEMCON,20201208,456.55,459.85,441.3,446.0,305777,120811
CHEMFAB,20201208,142.0,144.7,137.55,139.6,5723,3648
CHENNPETRO,20201208,92.95,99.5,91.65,98.55,5792997,1396304
CHOLAFIN,20201208,367.35,378.0,362.2,373.05,6112009,1105320
CHOLAHLDNG,20201208,525.0,564.45,523.1,534.95,436301,377269
CHROMATIC,20201208,0.85,0.85,0.8,0.85,226381,196664
CIGNITITEC,20201208,428.9,428.9,416.2,418.15,18542,13196
CINELINE,20201208,42.5,42.5,39.05,40.15,517873,236435
CINEVISTA,20201208,7.9,7.95,7.85,7.95,19816,19766
CIPLA,20201208,777.0,779.45,757.8,766.0,4166424,1360505
CKPLEISURE,20201208,3.0,3.0,2.85,2.85,12000,8000
CLEDUCATE,20201208,63.95,66.5,61.6,64.95,24148,17279
CLNINDIA,20201208,374.6,374.6,363.0,366.0,38090,21096
CMICABLES,20201208,39.95,39.95,36.0,37.75,119955,68749
CMMIPL,20201208,2.9,2.9,2.8,2.8,15000,15000
CNOVAPETRO,20201208,7.25,7.25,6.4,6.85,9312,8304
COALINDIA,20201208,137.45,137.7,133.0,134.25,21479953,7858985
COCHINSHIP,20201208,371.8,372.75,359.15,359.8,505682,345537
COFORGE,20201208,2464.3,2493.0,2411.0,2477.45,394651,41835
COLPAL,20201208,1548.0,1569.25,1530.55,1564.65,462002,184794
COMPINFO,20201208,18.7,19.4,16.8,17.8,923199,582810
COMPUSOFT,20201208,10.0,11.15,9.35,9.7,814175,510198
CONCOR,20201208,410.1,413.95,402.7,404.55,3399029,1941212
CONFIPET,20201208,30.9,31.3,30.0,30.55,346254,193852
CONSOFINVT,20201208,37.6,38.8,37.6,38.4,1615,1602
CONTROLPR,20201208,230.6,232.2,221.0,226.35,12903,8605
CORALFINAC,20201208,23.45,23.45,21.7,22.9,20762,11991
CORDSCABLE,20201208,47.7,49.7,46.0,46.25,320959,140033
COROMANDEL,20201208,795.45,798.5,780.05,784.55,320862,203863
COSMOFILMS,20201208,438.9,445.0,436.5,441.7,30884,17468
CPSEETF,20201208,20.35,20.35,19.81,19.95,11850515,10729331
CREATIVE,20201208,129.0,130.0,119.55,121.35,30295,6521
CREATIVEYE,20201208,3.35,3.4,3.2,3.35,16656,15515
CREDITACC,20201208,801.85,802.2,768.0,775.35,67304,37446
CREST,20201208,98.5,98.55,93.45,94.6,15794,10296
CRISIL,20201208,1974.0,2000.0,1967.05,1982.25,31016,19603
CROMPTON,20201208,331.0,334.9,326.0,330.5,1447090,1144173
CSBBANK,20201208,226.0,226.9,221.5,224.7,283898,149816
CTE,20201208,41.5,43.4,40.5,43.4,43046,33326
CUB,20201208,176.4,179.75,172.85,173.75,1659518,823627
CUMMINSIND,20201208,569.9,576.0,552.6,559.95,881862,143029
CUPID,20201208,260.0,264.0,252.05,253.8,359224,154083
CYBERTECH,20201208,83.7,83.75,80.0,81.15,111540,59497
CYIENT,20201208,482.0,482.0,471.1,474.3,250512,149443
DAAWAT,20201208,56.55,57.45,54.5,55.6,1367390,747607
DABUR,20201208,503.0,506.8,499.05,502.6,4020487,1833572
DALBHARAT,20201208,1134.6,1138.95,1080.3,1087.1,140192,73382
DALMIASUG,20201208,136.5,137.9,132.85,135.0,203234,103267
DAMODARIND,20201208,29.9,30.6,27.1,29.15,18685,13132
DANGEE,20201208,129.45,129.45,122.0,125.3,3480,2693
DATAMATICS,20201208,86.75,89.8,86.0,88.65,560757,335748
DBCORP,20201208,91.5,91.7,87.15,88.25,341003,206927
DBL,20201208,414.0,417.15,400.0,408.9,426577,206924
DBSTOCKBRO,20201208,11.7,11.7,10.8,10.8,72233,64605
DCAL,20201208,162.85,169.9,155.6,162.55,1174692,404023
DCBBANK,20201208,115.9,116.0,111.8,114.45,2388491,999368
DCM,20201208,22.9,26.9,20.95,26.9,368271,141640
DCMFINSERV,20201208,1.3,1.3,1.3,1.3,7370,7370
DCMNVL,20201208,32.7,33.7,30.0,31.05,60510,31526
DCMSHRIRAM,20201208,393.6,395.3,376.0,381.45,151854,78578
DCW,20201208,19.6,19.7,18.0,19.05,1061108,671170
DECCANCE,20201208,381.25,387.25,370.1,382.3,51339,31258
DEEPAKFERT,20201208,162.9,170.6,161.55,168.95,2770162,1082410
DEEPAKNTR,20201208,859.95,868.0,786.0,832.25,994611,486339
DEEPENR,20201208,41.0,41.75,40.25,41.4,52745,32265
DELTACORP,20201208,154.95,158.6,147.25,154.7,3722577,987808
DEN,20201208,69.65,70.5,68.65,69.2,248781,161283
DENORA,20201208,221.0,222.0,213.85,218.0,5349,4124
DEVIT,20201208,137.05,137.05,137.05,137.05,1500,1500
DFMFOODS,20201208,422.0,431.2,402.2,406.95,239834,100734
DGCONTENT,20201208,11.8,12.95,11.8,12.3,45386,23242
DHAMPURSUG,20201208,158.5,161.65,155.45,158.6,584737,272778
DHANBANK,20201208,14.35,14.35,13.7,14.05,1983876,1146466
DHANI,20201208,302.0,305.9,290.2,291.85,438205,230277
DHANILOANS,20201208,1053.0,1053.85,1053.0,1053.85,201,201
DHANILOANS,20201208,1053.0,1053.85,1053.0,1053.85,382,382
DHANILOANS,20201208,1053.0,1053.85,1053.0,1053.85,55,55
DHANILOANS,20201208,1053.0,1053.85,1053.0,1053.85,16,16
DHANILOANS,20201208,1053.0,1053.85,1053.0,1053.85,77,42
DHANILOANS,20201208,1053.0,1053.85,1053.0,1053.85,201,201
DHANILOANS,20201208,1053.0,1053.85,1053.0,1053.85,27,27
DHANILOANS,20201208,1053.0,1053.85,1053.0,1053.85,145,145
DHANILOANS,20201208,1053.0,1053.85,1053.0,1053.85,2,2
DHANILOANS,20201208,1166.0,1173.99,1166.0,1172.07,201,201
DHANILOANS,20201208,1166.0,1173.99,1166.0,1172.07,382,382
DHANILOANS,20201208,1166.0,1173.99,1166.0,1172.07,55,55
DHANILOANS,20201208,1166.0,1173.99,1166.0,1172.07,16,16
DHANILOANS,20201208,1166.0,1173.99,1166.0,1172.07,77,42
DHANILOANS,20201208,1166.0,1173.99,1166.0,1172.07,201,201
DHANILOANS,20201208,1166.0,1173.99,1166.0,1172.07,27,27
DHANILOANS,20201208,1166.0,1173.99,1166.0,1172.07,145,145
DHANILOANS,20201208,1166.0,1173.99,1166.0,1172.07,2,2
DHANILOANS,20201208,979.0,979.0,930.0,930.0,201,201
DHANILOANS,20201208,979.0,979.0,930.0,930.0,382,382
DHANILOANS,20201208,979.0,979.0,930.0,930.0,55,55
DHANILOANS,20201208,979.0,979.0,930.0,930.0,16,16
DHANILOANS,20201208,979.0,979.0,930.0,930.0,77,42
DHANILOANS,20201208,979.0,979.0,930.0,930.0,201,201
DHANILOANS,20201208,979.0,979.0,930.0,930.0,27,27
DHANILOANS,20201208,979.0,979.0,930.0,930.0,145,145
DHANILOANS,20201208,979.0,979.0,930.0,930.0,2,2
DHANILOANS,20201208,1001.0,1001.0,1001.0,1001.0,201,201
DHANILOANS,20201208,1001.0,1001.0,1001.0,1001.0,382,382
DHANILOANS,20201208,1001.0,1001.0,1001.0,1001.0,55,55
DHANILOANS,20201208,1001.0,1001.0,1001.0,1001.0,16,16
DHANILOANS,20201208,1001.0,1001.0,1001.0,1001.0,77,42
DHANILOANS,20201208,1001.0,1001.0,1001.0,1001.0,201,201
DHANILOANS,20201208,1001.0,1001.0,1001.0,1001.0,27,27
DHANILOANS,20201208,1001.0,1001.0,1001.0,1001.0,145,145
DHANILOANS,20201208,1001.0,1001.0,1001.0,1001.0,2,2
DHANILOANS,20201208,1116.0,1120.0,1116.0,1120.0,201,201
DHANILOANS,20201208,1116.0,1120.0,1116.0,1120.0,382,382
DHANILOANS,20201208,1116.0,1120.0,1116.0,1120.0,55,55
DHANILOANS,20201208,1116.0,1120.0,1116.0,1120.0,16,16
