SYMBOL,TIMESTAMP,OPEN,HIGH,LOW,CLOSE,VOLUME,DELIVERY
ADSL,20201019,23.5,23.5,22.75,23.0,166789,15997
ADVANIHOTR,20201019,41.65,42.55,37.95,40.35,4499,2964
ADVENZYMES,20201019,332.4,335.95,326.05,330.05,177542,75760
AEGISCHEM,20201019,214.95,219.0,208.0,208.5,149496,87485
AFFLE,20201019,2695.15,2719.0,2650.0,2682.9,15196,8969
AGARIND,20201019,85.65,88.9,85.65,87.1,3534,2003
AGCNET,20201019,396.0,473.15,395.95,468.95,261707,82515
AGRITECH,20201019,27.45,29.75,27.25,27.35,3530,2158
AGROPHOS,20201019,8.65,9.15,8.55,8.9,14701,10971
AHLEAST,20201019,137.95,138.0,133.95,134.35,457,394
AHLUCONT,20201019,229.0,229.0,222.65,223.8,5343,2937
AHLWEST,20201019,261.7,262.0,255.95,261.9,170,54
AIAENG,20201019,1747.9,1759.0,1710.55,1721.65,10768,5427
AIRAN,20201019,11.8,11.85,11.2,11.25,19732,10929
AJANTPHARM,20201019,1544.0,1557.0,1516.0,1542.8,58603,26811
AJMERA,20201019,88.85,89.15,86.2,87.4,86085,39451
AKG,20201019,60.1,60.1,60.1,60.1,4000,4000
AKSHARCHEM,20201019,205.3,206.05,199.2,201.65,19505,9679
AKSHOPTFBR,20201019,5.45,5.45,5.15,5.2,108540,90055
AKZOINDIA,20201019,1992.0,2004.85,1976.2,1981.4,8864,6450
ALANKIT,20201019,16.95,16.95,15.5,16.1,385864,160050
ALBERTDAVD,20201019,407.45,409.75,400.1,403.15,7564,4105
ALCHEM,20201019,4.7,4.7,4.35,4.45,15210,12536
ALEMBICLTD,20201019,102.0,102.85,94.7,95.95,758153,359334
ALICON,20201019,295.05,314.0,295.05,304.85,1608,1457
ALKALI,20201019,50.55,54.35,50.05,52.85,297736,78467
ALKEM,20201019,2650.1,2674.95,2633.5,2651.4,101717,45215
ALKYLAMINE,20201019,3100.0,3120.0,3020.3,3070.1,20109,10294
ALLCARGO,20201019,117.55,118.9,117.15,117.7,184264,138532
ALLSEC,20201019,281.95,281.95,255.0,270.95,6176,2745
ALMONDZ,20201019,11.0,11.5,11.0,11.25,1285,1003
ALOKINDS,20201019,23.7,23.7,22.6,22.8,6378425,2508569
ALPA,20201019,48.8,48.8,45.25,45.25,284069,190320
ALPHAGEO,20201019,161.0,161.0,157.05,160.7,2706,1970
AMARAJABAT,20201019,725.9,734.55,716.2,732.1,550263,80960
AMBER,20201019,2203.0,2544.2,2200.0,2462.25,1722230,315766
AMBIKCO,20201019,718.95,723.0,709.75,715.15,8009,6993
AMBUJACEM,20201019,249.2,249.7,243.4,247.6,10969208,4509609
AMDIND,20201019,15.3,15.8,15.3,15.45,4209,3917
AMJLAND,20201019,19.25,19.4,18.55,19.25,10512,7000
AMJUMBO,20201019,12.45,12.45,12.45,12.45,8000,8000
AMRUTANJAN,20201019,408.5,411.1,406.05,407.45,17308,9993
ANDHRACEMT,20201019,4.35,4.35,4.2,4.3,97142,84197
ANDHRAPAP,20201019,186.2,186.2,184.1,185.05,11084,6093
ANDHRSUGAR,20201019,287.45,289.5,283.0,283.75,17541,9965
ANGELBRKG,20201019,247.0,248.3,234.3,235.85,309611,141161
ANIKINDS,20201019,11.5,12.5,11.5,12.4,20382,17602
ANSALAPI,20201019,3.9,4.1,3.9,4.0,21103,19103
ANSALHSG,20201019,3.7,3.9,3.7,3.8,11109,9115
ANUP,20201019,601.05,605.0,582.3,590.15,9464,6851
APARINDS,20201019,285.55,292.4,280.6,282.45,12821,6461
APCL,20201019,207.0,210.0,201.55,205.2,82671,27202
APCOTEXIND,20201019,134.35,137.0,133.55,135.5,18377,11414
APEX,20201019,270.5,275.0,267.05,269.9,85694,45344
APLAPOLLO,20201019,2760.0,2799.0,2695.0,2722.75,67831,48317
APLLTD,20201019,962.8,976.5,952.55,972.6,335557,232164
APOLLO,20201019,114.0,114.0,108.25,110.55,65612,25240
APOLLOHOSP,20201019,2224.3,2241.0,2186.05,2212.1,760641,167925
APOLLOPIPE,20201019,406.0,418.0,394.95,402.65,46159,21155
APOLLOTYRE,20201019,129.0,131.75,128.05,131.4,4087197,696218
APOLSINHOT,20201019,585.05,600.0,566.5,576.15,1087,632
APTECHT,20201019,119.8,119.8,117.3,117.75,80870,22646
ARCHIDPLY,20201019,24.6,25.15,24.6,24.65,5157,2503
ARCHIES,20201019,11.65,11.9,11.2,11.4,11565,7392
ARENTERP,20201019,9.8,10.9,9.8,10.4,909,465
ARIES,20201019,80.0,80.0,76.7,77.5,13397,8687
ARIHANT,20201019,16.55,16.55,15.85,16.5,60,30
ARIHANTSUP,20201019,18.9,19.0,18.5,19.0,1005,1005
ARMANFIN,20201019,570.6,576.9,551.1,572.25,4030,2020
AROGRANITE,20201019,24.55,25.85,24.2,25.5,24908,18700
ARROWGREEN,20201019,50.15,50.15,48.1,49.9,1649,1200
ARSSINFRA,20201019,12.1,12.6,12.0,12.6,939,939
ARTEMISMED,20201019,153.0,153.05,152.15,153.05,187,178
ARVIND,20201019,34.2,34.8,33.7,34.4,943717,441638
ARVINDFASN,20201019,127.05,129.35,126.0,126.8,85010,61964
ARVSMART,20201019,84.55,85.65,84.05,84.3,40868,24092
ASAHIINDIA,20201019,221.1,228.75,221.1,223.6,17657,7542
ASAHISONG,20201019,216.0,221.8,210.0,218.0,24039,13944
ASAL,20201019,20.4,21.8,20.25,20.35,2513,1695
ASALCBR,20201019,247.25,254.7,240.15,248.5,23003,10246
ASHAPURMIN,20201019,81.9,82.85,80.1,82.85,87029,60180
ASHIANA,20201019,80.0,80.0,74.5,76.55,27506,13030
ASHOKA,20201019,62.6,63.15,61.7,61.95,264712,107479
ASHOKLEY,20201019,75.75,75.8,74.05,74.45,24377671,3455597
ASIANHOTNR,20201019,52.0,53.45,48.1,50.75,11266,4177
ASIANPAINT,20201019,2079.95,2079.95,2056.5,2070.1,1338404,286188
ASIANTILES,20201019,276.0,284.0,268.1,271.85,175455,36574
ASLIND,20201019,6.3,6.3,6.3,6.3,8000,8000
ASPINWALL,20201019,124.95,129.1,110.2,129.0,2824,2163
ASTEC,20201019,1044.65,1066.35,1034.0,1039.9,24073,10003
ASTERDM,20201019,133.95,138.45,133.95,137.45,125084,75305
ASTRAL,20201019,1150.0,1150.25,1108.1,1127.35,97121,55315
ASTRAMICRO,20201019,110.3,112.4,109.65,111.0,125827,55304
ASTRAZEN,20201019,4282.6,4306.0,4259.0,4295.5,15913,6855
ASTRON,20201019,49.4,50.8,47.7,50.05,115887,59448
ATALREAL,20201019,66.0,66.0,66.0,66.0,9600,9600
ATFL,20201019,709.95,724.25,700.0,702.4,9766,5258
ATLANTA,20201019,6.35,6.5,6.25,6.45,6219,4556
ATUL,20201019,5999.9,6010.0,5824.5,5836.6,29996,17119
ATULAUTO,20201019,162.8,164.85,160.65,162.1,34162,22384
AUBANK,20201019,733.0,772.9,726.1,767.9,701075,293926
AURDIS,20201019,27.3,27.3,27.3,27.3,2000,2000
AURIONPRO,20201019,75.75,77.55,73.6,74.4,5355,3247
AUROPHARMA,20201019,810.0,812.2,795.15,800.6,1740951,274148
AUSOMENT,20201019,41.35,44.9,41.35,43.55,7882,5226
AUTOAXLES,20201019,677.0,688.0,670.0,673.3,9762,5499
AUTOIND,20201019,30.8,30.8,28.75,29.65,25035,14571
AUTOLITIND,20201019,18.4,18.4,17.7,17.8,1727,1628
AVADHSUGAR,20201019,187.95,189.8,176.6,179.15,86553,31073
AVANTIFEED,20201019,503.0,509.75,493.3,494.95,176403,68571
AVG,20201019,57.95,57.95,57.95,57.95,3600,1200
AVTNPL,20201019,43.8,45.8,43.7,45.35,170273,112661
AXISBANK,20201019,477.05,495.9,476.25,492.95,28131975,7479068
AXISCADES,20201019,45.9,45.9,42.5,43.0,50079,27304
AXISGOLD,20201019,44.0,44.95,43.9,44.45,52795,34626
AXISNIFTY,20201019,121.58,122.89,121.57,122.13,3342,1986
AYMSYNTEX,20201019,28.2,30.25,28.15,29.8,35194,20208
BABAFOOD,20201019,67.0,67.0,67.0,67.0,2000,2000
BAGFILMS,20201019,2.6,2.6,2.4,2.45,24223,15885
BAJAJ-AUTO,20201019,3070.0,3071.95,2970.2,2980.0,598292,138748
BAJAJCON,20201019,189.65,199.0,186.2,189.7,3013614,864791
BAJAJELEC,20201019,516.25,522.0,510.0,516.9,126065,24616
BAJAJFINSV,20201019,6000.0,6037.95,5925.1,5981.1,379685,60362
BAJAJHIND,20201019,4.75,4.9,4.7,4.75,1137038,601840
BAJAJHLDNG,20201019,2388.9,2388.9,2355.0,2363.65,10034,5213
BAJFINANCE,20201019,3255.1,3294.7,3196.6,3267.2,4206802,847463
BALAJITELE,20201019,63.9,64.2,62.35,63.1,50824,26458
BALAMINES,20201019,837.7,841.0,827.0,830.1,35799,16983
BALKRISHNA,20201019,13.3,13.5,12.4,12.8,3051,1892
BALKRISIND,20201019,1382.25,1398.85,1345.1,1376.1,589187,124093
BALMLAWRIE,20201019,104.45,107.0,103.05,105.95,196453,133643
BALPHARMA,20201019,71.8,73.6,67.15,68.35,213422,85652
BALRAMCHIN,20201019,152.7,154.7,152.7,154.0,251392,128098
BANARBEADS,20201019,68.9,68.9,62.3,65.2,74880,17200
BANARISUG,20201019,1300.35,1303.0,1300.0,1300.1,1466,1442
BANCOINDIA,20201019,90.8,91.25,89.0,89.4,34157,22275
BANDHANBNK,20201019,318.35,326.75,315.75,323.7,9296817,1850914
BANG,20201019,20.1,20.15,18.2,19.85,2672,1686
BANKA,20201019,30.25,30.7,30.25,30.7,6000,6000
BANKBARODA,20201019,41.0,43.85,40.55,43.6,43038518,8197622
BANKBEES,20201019,236.0,244.4,235.55,243.9,1320129,532555
BANKINDIA,20201019,39.7,41.1,39.5,40.6,2656016,546570
BANSWRAS,20201019,74.55,76.3,73.0,74.4,2708,2495
BASF,20201019,1401.0,1414.25,1348.9,1399.05,46308,17143
BASML,20201019,88.2,90.7,87.0,87.5,1654,1017
BATAINDIA,20201019,1377.9,1394.0,1365.05,1387.6,564362,135629
BAYERCROP,20201019,5620.0,5690.0,5490.1,5526.5,20834,13254
BBL,20201019,660.05,670.1,650.0,654.4,3832,2358
BBTC,20201019,1233.25,1237.6,1212.8,1218.9,37693,13958
BCG,20201019,5.45,5.55,5.3,5.55,1954144,1371549
BCP,20201019,4.9,4.9,4.25,4.5,268854,239115
BDL,20201019,297.0,301.5,294.0,299.35,130673,40547
BEL,20201019,91.4,91.95,88.45,90.05,7504613,2961473
BEML,20201019,605.0,649.4,596.55,634.45,894446,160569
BEPL,20201019,82.6,83.6,77.2,78.4,1257377,442066
BERGEPAINT,20201019,602.0,612.55,600.6,610.7,1213522,118503
BETA,20201019,124.8,128.7,124.1,128.7,10400,9600
BFINVEST,20201019,272.25,287.0,272.25,273.95,15212,5265
BFUTILITIE,20201019,257.9,263.8,254.0,255.6,256169,63184
BGRENERGY,20201019,34.25,34.25,33.15,33.45,102194,22616
BHAGERIA,20201019,135.5,135.5,130.1,131.6,12912,10511
BHAGYANGR,20201019,16.5,17.5,16.5,16.9,1815,1328
BHAGYAPROP,20201019,22.8,23.3,22.8,22.85,5788,5748
BHANDARI,20201019,1.15,1.15,1.05,1.1,229512,121597
BHARATFORG,20201019,455.2,458.45,450.5,451.45,1077596,324572
BHARATGEAR,20201019,46.9,49.5,45.5,49.15,57318,27293
BHARATRAS,20201019,8720.0,8784.7,8577.8,8631.3,2544,1341
BHARATWIRE,20201019,23.5,24.0,22.65,23.8,8011,6233
BHARTIARTL,20201019,403.55,404.65,394.0,397.7,16921274,6060954
BHEL,20201019,27.4,28.85,27.15,28.65,23093020,5642884
BILENERGY,20201019,0.75,0.8,0.75,0.8,324358,246292
BINDALAGRO,20201019,11.15,11.85,11.1,11.3,19510,12928
BIOCON,20201019,448.5,448.5,434.3,437.9,3027835,929501
BIRLACABLE,20201019,50.85,51.6,50.1,50.3,25697,17488
BIRLACORPN,20201019,641.0,645.5,625.95,629.8,93979,50991
BIRLAMONEY,20201019,44.2,44.35,42.4,42.7,199014,121344
BIRLATYRE,20201019,18.6,19.4,18.6,18.9,212866,140417
BKMINDST,20201019,0.75,0.75,0.7,0.7,15176,15176
BLISSGVS,20201019,174.95,175.4,172.95,174.7,393894,81687
BLS,20201019,73.2,77.7,73.2,77.3,117292,110910
BLUEDART,20201019,3113.15,3169.35,3085.0,3101.1,16202,6886
BLUESTARCO,20201019,650.0,650.0,620.0,622.9,90302,40761
BODALCHEM,20201019,63.05,64.0,62.55,62.85,124202,58991
BOMDYEING,20201019,66.0,66.2,64.4,64.7,1053640,284697
BORORENEW,20201019,79.95,83.3,78.3,80.15,467278,224345
BOSCHLTD,20201019,11999.95,12170.9,11790.0,11903.65,33701,9207
BPCL,20201019,344.0,347.8,341.05,346.65,7375287,1429203
BPL,20201019,18.25,18.45,17.95,18.25,25709,12311
BRIGADE,20201019,159.95,162.85,159.5,160.25,122393,14656
BRIGHT,20201019,6.1,6.6,5.8,6.45,24000,24000
BRITANNIA,20201019,3766.0,3795.0,3740.0,3772.45,473267,111204
BRITANNIA,20201019,3766.0,3795.0,3740.0,3772.45,21460,15120
BRITANNIA,20201019,30.0,31.85,30.0,31.69,473267,111204
BRITANNIA,20201019,30.0,31.85,30.0,31.69,21460,15120
BRNL,20201019,30.5,30.5,28.95,29.45,6757,4596
BSE,20201019,530.0,532.5,508.0,518.2,260037,74025
BSELINFRA,20201019,1.05,1.1,1.0,1.05,155998,112951
BSHSL,20201019,91.1,91.1,91.1,91.1,1600,1600
BSL,20201019,28.6,29.75,28.6,29.35,23599,12711
BSLGOLDETF,20201019,5108.8,5108.8,4624.95,4655.5,749,348
BSLNIFTY,20201019,128.5,130.88,128.34,129.53,842,685
BSOFT,20201019,191.15,193.0,186.05,191.35,727160,291960
BURNPUR,20201019,1.25,1.25,1.2,1.2,26132,24722
BYKE,20201019,13.0,13.4,12.8,13.15,11543,8505
CADILAHC,20201019,435.9,435.9,419.8,422.7,3621498,404960
CAMLINFINE,20201019,104.9,105.4,101.55,102.0,167787,110573
CAMS,20201019,1345.0,1350.0,1329.05,1340.6,73734,49683
CANBK,20201019,88.35,90.6,88.3,89.4,5523301,985638
CANFINHOME,20201019,468.05,478.0,451.2,466.1,749331,388948
CANTABIL,20201019,332.2,334.8,324.6,332.55,112953,20731
CAPACITE,20201019,130.25,133.8,128.5,132.4,24755,16518
CAPLIPOINT,20201019,545.0,548.0,533.45,538.8,105195,38880
CAPTRUST,20201019,58.7,58.75,55.45,57.8,2076,810
CARBORUNIV,20201019,240.1,251.0,240.1,247.9,129323,53950
CAREERP,20201019,174.75,179.5,172.0,173.6,19858,8248
CARERATING,20201019,325.0,327.1,314.1,314.8,128183,83360
CASTEXTECH,20201019,0.65,0.65,0.6,0.65,769337,686533
CASTROLIND,20201019,108.15,112.25,107.65,111.6,836908,498077
CCHHL,20201019,3.05,3.1,2.9,3.0,48771,30632
CCL,20201019,247.15,249.2,244.0,245.1,94557,64012
CDSL,20201019,455.0,457.9,445.0,445.55,837292,495917
CEATLTD,20201019,997.0,1055.0,997.0,1044.35,196239,56306
CEBBCO,20201019,14.4,14.5,14.05,14.2,27926,26345
CELEBRITY,20201019,4.9,4.9,4.55,4.55,21688,15336
CENTENKA,20201019,168.0,169.65,168.0,169.1,7798,6350
CENTEXT,20201019,3.85,3.85,3.5,3.55,121287,98112
CENTRALBK,20201019,10.35,11.2,10.3,11.2,10227774,4696010
CENTRUM,20201019,16.4,17.0,16.2,16.25,104209,61710
CENTUM,20201019,307.65,307.65,300.55,302.3,3558,3069
CENTURYPLY,20201019,172.5,174.4,171.6,172.45,59392,30265
CENTURYTEX,20201019,323.9,325.85,312.0,320.9,990696,119179
CERA,20201019,2486.05,2527.45,2486.05,2515.9,5123,3296
CEREBRAINT,20201019,28.25,28.85,28.05,28.15,32788,23130
CESC,20201019,582.0,594.0,562.0,568.85,220742,62403
CESCVENT,20201019,227.0,228.35,220.25,221.45,19814,10265
CGCL,20201019,240.65,243.05,238.95,239.05,77594,27846
CGPOWER,20201019,23.0,23.3,22.5,22.8,829448,574255
CHALET,20201019,139.8,139.8,133.6,136.3,93323,46055
CHAMBLFERT,20201019,161.15,163.0,159.75,162.1,321688,148121
CHEMBOND,20201019,141.35,147.0,141.35,145.9,3280,2000
CHEMCON,20201019,410.75,425.0,408.0,411.1,525563,98308
CHEMFAB,20201019,129.05,132.95,124.05,129.25,801,493
CHENNPETRO,20201019,64.25,66.45,63.8,64.55,580751,282389
CHOLAFIN,20201019,237.85,240.95,233.9,239.9,4656147,1228863
CHOLAHLDNG,20201019,383.0,383.7,368.0,370.2,101178,75796
CIGNITITEC,20201019,486.5,498.0,482.0,485.65,18386,12489
CIMMCO,20201019,21.9,21.95,21.0,21.3,13485,11085
CINELINE,20201019,27.15,27.85,26.7,26.85,13573,9405
CIPLA,20201019,783.0,784.1,762.15,764.0,4351957,805615
CKPLEISURE,20201019,3.05,3.05,3.05,3.05,12000,8000
CLNINDIA,20201019,310.05,312.2,300.2,301.5,42605,26617
CMICABLES,20201019,35.85,35.85,34.1,34.2,13785,9111
CMMIPL,20201019,2.4,2.4,2.4,2.4,3000,3000
CNOVAPETRO,20201019,6.05,6.05,6.05,6.05,251,251
COALINDIA,20201019,112.5,115.35,111.25,114.7,18111350,5432373
COCHINSHIP,20201019,324.0,326.95,318.0,318.5,135975,105717
COFORGE,20201019,2588.0,2627.75,2518.0,2543.45,691197,83036
COLPAL,20201019,1450.0,1489.0,1440.0,1476.7,1316124,527151
COMPINFO,20201019,12.9,14.5,12.6,14.1,249238,87589
COMPUSOFT,20201019,7.3,7.7,7.25,7.6,52726,39718
CONCOR,20201019,372.95,385.9,370.95,382.95,2033332,769393
CONFIPET,20201019,26.85,27.2,26.15,26.8,465607,284717
CONSOFINVT,20201019,34.4,34.4,34.4,34.4,805,805
CONTROLPR,20201019,206.65,207.0,202.25,204.1,64059,61598
CORALFINAC,20201019,18.7,19.5,18.7,19.45,15957,15311
CORDSCABLE,20201019,38.9,39.95,38.25,38.35,10109,8154
COROMANDEL,20201019,705.0,707.95,682.0,697.15,473418,278635
COSMOFILMS,20201019,431.9,467.95,431.85,459.45,855194,222717
COUNCODOS,20201019,2.2,2.2,2.2,2.2,16906,16906
CPSEETF,20201019,15.84,16.24,15.84,16.12,2057587,1371628
CREATIVE,20201019,125.5,132.0,122.0,129.95,22052,13327
CREDITACC,20201019,670.0,674.75,653.0,659.4,109101,76707
CREST,20201019,77.2,85.55,77.2,84.4,10389,2216
CRISIL,20201019,1790.0,1875.0,1787.8,1863.15,48633,20328
CROMPTON,20201019,282.0,282.0,279.35,281.1,275262,222281
CSBBANK,20201019,233.7,249.85,231.1,234.85,1530138,379844
CTE,20201019,36.25,36.25,36.25,36.25,11592,11592
CUB,20201019,144.95,150.0,141.55,149.75,1681472,828402
CUBEXTUB,20201019,11.3,11.6,11.1,11.1,4163,3964
CUMMINSIND,20201019,463.05,472.75,456.35,470.85,1021080,145627
CUPID,20201019,210.3,212.75,203.0,205.2,52599,30434
CYBERTECH,20201019,94.4,95.8,85.7,87.6,624300,205495
CYIENT,20201019,393.4,397.95,387.0,395.6,897608,379050
DAAWAT,20201019,49.2,50.15,49.05,49.35,418977,176545
DABUR,20201019,514.9,522.0,510.2,519.3,2434568,465446
DALBHARAT,20201019,796.0,813.5,790.6,804.9,108829,56746
DALMIASUG,20201019,129.35,129.95,127.4,127.6,60799,39161
DAMODARIND,20201019,23.35,24.0,23.1,23.15,1815,1290
DATAMATICS,20201019,74.0,74.0,70.5,71.3,51805,31079
DBCORP,20201019,76.05,77.0,74.8,75.3,135414,85443
DBL,20201019,325.2,329.5,323.1,327.9,256432,26994
DBREALTY,20201019,7.1,7.35,6.7,7.2,740601,520771
DBSTOCKBRO,20201019,8.1,8.95,8.1,8.95,1675,1673
DCAL,20201019,158.0,160.7,157.5,158.35,167582,79041
DCBBANK,20201019,77.5,81.2,77.1,80.75,2232069,673782
DCM,20201019,17.5,19.0,17.4,17.5,17053,12536
DCMNVL,20201019,24.5,24.9,22.55,23.8,30343,21018
DCMSHRIRAM,20201019,338.25,349.15,335.45,337.4,85671,39791
DCW,20201019,13.9,14.2,13.9,14.1,99370,83883
DECCANCE,20201019,273.6,279.9,272.05,275.9,34070,23795
DEEPAKFERT,20201019,141.85,149.4,140.0,147.1,497470,173038
DEEPAKNTR,20201019,722.8,729.8,708.1,709.9,507760,191008
DEEPENR,20201019,60.0,63.8,58.35,60.8,14392,8219
DELTACORP,20201019,106.2,108.4,106.2,107.65,563800,211525
DELTAMAGNT,20201019,17.95,19.1,17.5,18.95,1714,871
DEN,20201019,78.2,80.9,74.0,74.85,179976,77238
DENORA,20201019,203.1,211.0,203.1,210.3,1916,1181
DEVIT,20201019,128.4,128.4,128.4,128.4,1500,1500
DFMFOODS,20201019,345.35,348.45,340.1,345.35,10704,5104
DHAMPURSUG,20201019,141.95,142.55,140.5,141.95,158048,64244
DHANBANK,20201019,11.9,12.3,11.9,12.2,521705,263368
DHANILOANS,20201019,1130.0,1130.0,1130.0,1130.0,268,268
DHANILOANS,20201019,1130.0,1130.0,1130.0,1130.0,1,1
DHANILOANS,20201019,1130.0,1130.0,1130.0,1130.0,200,149
DHANILOANS,20201019,1130.0,1130.0,1130.0,1130.0,40,40
DHANILOANS,20201019,1130.0,1130.0,1130.0,1130.0,300,300
DHANILOANS,20201019,1130.0,1130.0,1130.0,1130.0,104,104
DHANILOANS,20201019,969.5,969.5,969.5,969.5,268,268
DHANILOANS,20201019,969.5,969.5,969.5,969.5,1,1
DHANILOANS,20201019,969.5,969.5,969.5,969.5,200,149
DHANILOANS,20201019,969.5,969.5,969.5,969.5,40,40
DHANILOANS,20201019,969.5,969.5,969.5,969.5,300,300
DHANILOANS,20201019,969.5,969.5,969.5,969.5,104,104
DHANILOANS,20201019,1031.0,1044.9,1029.0,1034.73,268,268
DHANILOANS,20201019,1031.0,1044.9,1029.0,1034.73,1,1
DHANILOANS,20201019,1031.0,1044.9,1029.0,1034.73,200,149
DHANILOANS,20201019,1031.0,1044.9,1029.0,1034.73,40,40
DHANILOANS,20201019,1031.0,1044.9,1029.0,1034.73,300,300
DHANILOANS,20201019,1031.0,1044.9,1029.0,1034.73,104,104
DHANILOANS,20201019,970.0,970.0,970.0,970.0,268,268
DHANILOANS,20201019,970.0,970.0,970.0,970.0,1,1
DHANILOANS,20201019,970.0,970.0,970.0,970.0,200,149
DHANILOANS,20201019,970.0,970.0,970.0,970.0,40,40
DHANILOANS,20201019,970.0,970.0,970.0,970.0,300,300
DHANILOANS,20201019,970.0,970.0,970.0,970.0,104,104
DHANILOANS,20201019,938.0,940.0,938.0,939.33,268,268
DHANILOANS,20201019,938.0,940.0,938.0,939.33,1,1
DHANILOANS,20201019,938.0,940.0,938.0,939.33,200,149
DHANILOANS,20201019,938.0,940.0,938.0,939.33,40,40
DHANILOANS,20201019,938.0,940.0,938.0,939.33,300,300
DHANILOANS,20201019,938.0,940.0,938.0,939.33,104,104
DHANILOANS,20201019,902.15,921.0,902.15,920.8,268,268
DHANILOANS,20201019,902.15,921.0,902.15,920.8,1,1
DHANILOANS,20201019,902.15,921.0,902.15,920.8,200,149
DHANILOANS,20201019,902.15,921.0,902.15,920.8,40,40
DHANILOANS,20201019,902.15,921.0,902.15,920.8,300,300
DHANILOANS,20201019,902.15,921.0,902.15,920.8,104,104
DHANUKA,20201019,742.0,742.0,675.0,700.1,220580,67805
DHARSUGAR,20201019,4.7,4.7,4.35,4.65,833,773
DHFL,20201019,13.45,13.85,13.35,13.85,942649,921211
DHFL,20201019,13.45,13.85,13.35,13.85,15,15
DHFL,20201019,13.45,13.85,13.35,13.85,363,363
DHFL,20201019,13.45,13.85,13.35,13.85,129,127
DHFL,20201019,13.45,13.85,13.35,13.85,2423,2050
DHFL,20201019,13.45,13.85,13.35,13.85,908,858
DHFL,20201019,13.45,13.85,13.35,13.85,40,40
DHFL,20201019,13.45,13.85,13.35,13.85,100,100
DHFL,20201019,13.45,13.85,13.35,13.85,456,416
DHFL,20201019,13.45,13.85,13.35,13.85,1,1
DHFL,20201019,300.0,300.0,300.0,300.0,942649,921211
DHFL,20201019,300.0,300.0,300.0,300.0,15,15
DHFL,20201019,300.0,300.0,300.0,300.0,363,363
DHFL,20201019,300.0,300.0,300.0,300.0,129,127
DHFL,20201019,300.0,300.0,300.0,300.0,2423,2050
DHFL,20201019,300.0,300.0,300.0,300.0,908,858
DHFL,20201019,300.0,300.0,300.0,300.0,40,40
DHFL,20201019,300.0,300.0,300.0,300.0,100,100
DHFL,20201019,300.0,300.0,300.0,300.0,456,416
DHFL,20201019,300.0,300.0,300.0,300.0,1,1
DHFL,20201019,290.06,290.06,287.8,287.8,942649,921211
DHFL,20201019,290.06,290.06,287.8,287.8,15,15
DHFL,20201019,290.06,290.06,287.8,287.8,363,363
DHFL,20201019,290.06,290.06,287.8,287.8,129,127
